artist,song,lyrics,genres,genre_1,genre_2,genre_3
Bob Dylan,Subterranean Homesick Blues,"Johnny's in the basement

Mixing up the medicine

I'm on the pavement

Thinking about the government

The man in a trench coat

Badge out, laid off

Says he's got a bad cough

Wants to get it paid off



Look out, kid

It's somethin' you did

God knows when

But you're doin' it again

You better duck down the alley way

Lookin' for a new friend

A man in a coon-skin cap

In a pig pen

Wants eleven dollar bills

You only got ten.



Maggie comes fleet foot

Face full of black soot

Talkin' that the heat put

Plants in the bed but

The phone's tapped anyway

Maggie says that many say

They must bust in early May

Orders from the DA



Look out, kid

Don't matter what you did

Walk on your tip toes

Don't tie no bows

Better stay away from those

That carry around a fire hose

Keep a clean nose

Watch the plainclothes

You don't need a weather man

To know which way the wind blows.



Ah, get sick, get well

Hang around an ink well

Ring bell, hard to tell

If anything is gonna sell

Try hard, get barred

Get back, write Braille

Get jailed, jump bail

Join the army, if you fail



Look out kid

You're gonna get hit

By losers, cheaters

Six-time users

Hanging 'round the theaters

Girl by the whirlpool is

Lookin' for a new fool

Don't follow leaders

Watch the parkin' meters.



Ah, get born, keep warm

Short pants, romance, learn to dance

Get dressed, get blessed

Try to be a success

Please her, please him, buy gifts

Don't steal, don't lift

Twenty years of schoolin'

And they put you on the day shift



Look out kid

They keep it all hid

Better jump down a manhole

Light yourself a candle

Don't wear sandals

Try to avoid the scandals

Don't wanna be a bum

You better chew gum

The pump don't work

'Cause the vandals took the handles.","folk, 60s, singer-songwriter",folk,60s,singer-songwriter
Bob Dylan,Tight Connection to My Heart (Has Anybody Seen My Love),"Well, I had to move fast

And I couldn't with you around my neck

I said I'd send for you and I did

What did you expect ?

My hands are sweating

And we haven't even started yet

I'll go along with the charade

Until I can think my way out

I know it was all a big joke

Whatever it was all about

Someday maybe

I'll remember to forget.



I'm gonna get my coat

I feel the breath of a storm

There's something I've got to do tonight

You go inside and stay warm.



Has anybody seen my love

Has anybody seen my love

Has anybody seen my love

I don't know

Has anybody seen my love ?



You want to talk to me

Go ahead and talk

Whatever you got to say to me

Won't come as any shock

I must be guilty of something

You just whisper it into my ear

Madame Butterfly

She lulled me to sleep

In a town without pity

Where the water runs deep

She said, ""Be easy, baby

There aint nothing worth stealing in here"".



You're the one I've been looking for

You're the one that's got the key

But I can't figure out whether I'm too good for you

Or, or you're too good for me. Has anybody seen my love

Has anybody seen my love

Has anybody seen my love

I don't know

Has anybody seen my love ?



Well, they're not showing any lights tonight

And there's no moon

There's just a hot-blooded singer

Singing 'Memphis in June'

And they're beating the devil out of a guy

Who's wearing a powder-blue wig

Later he'll be shot

For resisting arrest

I can still hear his voice crying

In the wilderness

What looks large from a distance

Close up ain't never that big.



I never could learn to drink that blood

And call it wine

I never could learn to hold you, love

And call you mine.



Has anybody seen my love

Has anybody seen my love

Has anybody seen my love

I don't know

Has anybody seen my love ?","80s, pop rock, 1985",80s,pop rock,1985
Bob Dylan,When the Night Comes Falling from the Sky,"Look out across the fields, see me returning

Smoke is in your eye, you draw a smile

From the fireplace where my letters to you are burning

You've had time to think about it for a while.



Well, I've walked two hundred miles, look me over

It's the end of the chase and the moon is high

It wont matter who loves who

You'll love me or I'll love you

When the night comes falling

When the night comes falling

When the night comes falling from the sky.



I can see through your walls and I know you're hurting

Sorrow covers you up like a cape

Only yesterday I know that you've been flirting

With disaster you somehow managed to escape.



I can't provide for you no easy answers

Who are you that I should have to lie ?

You'll know all about it, love

It'll fit you like a glove

When the night comes falling

When the night comes falling

When the night comes falling from the sky.



I can hear your trembling heart beat like a river

You must have been protecting someone last time I called

I never asked you for nothing that you couldn't deliver

I've never asked you to set yourself up for a fall.



I saw thousands who could have overcome the darkness

For the love of a lousy buck, I've watched them die

Stick around, baby, we're not through

Don't look for me, I'll see you

When the night comes falling

When the night comes falling

When the night comes falling from the sky.



In your teardrops, I can see my own reflection

It was on the northern border of Texas where I crossed the line

I don't want to be a fool starving for affection

I don't want to drown in someone else's wine.

For all eternity I think I will remember

That icy wind that's howling in your eye

You will seek me and you'll find me

In the wasteland of your mind

When the night comes falling

When the night comes falling

When the night comes falling from the sky.



Well, I sent you my feelings in a letter

When you were gambling for support

This time tomorrow I'll know you better

When my memory is not so short.



This time I'm asking for freedom

Freedom from a world which you deny

And you'll give it to me now

I'll take it anyhow

When the night comes falling 

When the night comes falling

When the night comes falling from the sky.","classic rock, pop, folk rock",classic rock,pop,folk rock
The Doors,My Eyes Have Seen You,,"classic rock, psychedelic rock, 60s",classic rock,psychedelic rock,60s
The Doors,Land Ho!,,"classic rock, rock, psychedelic rock",classic rock,rock,psychedelic rock
The Doors,WAKE UP,,"classic rock, grunge, psychedelic rock",classic rock,grunge,psychedelic rock
Norah Jones,Baby It's Cold Outside (ft. Willie Nelson),,"jazz, female vocalists, blues",jazz,female vocalists,blues
Norah Jones,I Don't Miss You At All,,,,,
Norah Jones,Say Goodbye,"Bring me back the good old days,

When you let me misbehave.

Always knew, it wouldn't last,

But if you ask, I'd go again.

Yeah, I'd go again.



It's alright, it's okay,

I don't need you anyway.

You don't have to tell the truth,

Cause if you do I'll tell it too.

Oh, I'll tell it too.



Well, it ain't easy to stay in love

If you can't tell lies,

So I'll just have to take a bow

And say goodbye.



I'm loosened up, but it's too late to turn it around.

I'm dropping bolts on the ground and I'm coming unwound.



Don't you miss the good old days,

When I let you misbehave?

Why you're looking down like that?

I know that you dying to come back,

Please come on back.



Well, it ain't easy to stay in love

When you're telling lies,

So I'll just have to take a bow

And say goodbye.","jazz, female vocalists, blues",jazz,female vocalists,blues
Norah Jones,Will You Still Love Me,,"jazz, female vocalists, blues",jazz,female vocalists,blues
Janis Joplin,Catch Me Daddy ( in album Live at Winterland '68 ),,,,,
Janis Joplin,River Jordan,"I'm goin' down to the river Jordan

I'm goin' down to the river Jordan

I'm goin' down to the river Jordan

I'm goin' down to the river Jordan

One of these days



I'm gonna sit at the welcome table

I'm gonna sit at the welcome table

I'm gonna sit at the welcome table

Gonna sit at the welcome table

One of these days



I'm gonna find that blessed salvation

I'm gonna find that blessed salvation

I'm gonna find that blessed salvation

Gonna find that blessed salvation

One of these days



I'm gonna walk and talk with Jesus

I'm gonna walk and talk with Jesus

I'm gonna walk and talk with Jesus

Gonna walk and talk with Jesus

One of these days



I'm gonna hold hands with my Master

I'm gonna hold hands with my Master

I'm gonna hold hands with my Master

I'm gonna hold hands with my Master

One of these days



Now I'm goin' down to the river Jordan

I'm goin' down to the river Jordan

I'm goin' down to the river Jordan

Goin' down to the river Jordan

One of these days",,,,
Fleetwood Mac,Angel,"Oh how I wish I was back in Georgia

Maybe I want, to be back in time

I've got a sweet lot of memories, of another place

And a heart full of longing, for another life



Angel, I want to see you

Angel, I want to see you

Angel, I really want to see you

Angel, I want to see you, right now



Oh how I wish, I could see an angel

Deliver me from, this dark despair

I've got a sweet lot of plans that have come to nothing

And a life that's in need, of a good repair



Angel, I want to see you

Angel, I really want to see you

You know I want to see you

Angel, I really want to see you, right now



Under a sky, of gun metal grey

No omens in sight for all around

Just living alone, with a hope that someday

I might see and angel arise, to take me down



Angel, I want to see you

Angel, Lord I want to see you

Angel, I really want to see you

Angel, oh I want to see you, right now","classic rock, rock, 70s",classic rock,rock,70s
Fleetwood Mac,First Train Home,"I'm gonna catch the first train home

I don't know what I come here for

Yeah, first train home

I don't know what I come here for

'Cause for nine long years I couldn't even walk out of my door

Here's what I say



I'm gonna catch the first train home

I don't know what I come here for

The first train, the first train home

I don't know what I come here for

'Cause for nine long years, I couldn't even walk out of my door","blues, blues rock, rock",blues,blues rock,rock
Fleetwood Mac,Love That Burns,"Would you love me tomorrow

Like you say you love me now

Would you love me, would you love me tomorrow

Like you say you love me now

When the flames of our flesh have stopped burning

And the fire of our love has cooled down



Too many times I've given too much

Baby, give me your love to me in return

Too many times I've given too much

Baby, give me your love in return

Give me your mind and your heart

But please don't leave me with a love that burns



And don't use me as your fool

'Cause my heart can't stand another lie

Please don't use me, don't use me as your fool

Baby, 'cause my heart can't stand another lie

And if you can't love me tomorrow

Please leave me now in my room to cry","blues, blues rock, fleetwood mac",blues,blues rock,fleetwood mac
Fleetwood Mac,Sands Of Time,"The magic of a blackened night

Can go so far, but not seem right



Although my love, will drive away the sunshine

The magic of, a blackened night

And before you go show me

All the words of love



And the falling sands of time

Blow my wind and drifted by

To and fro the trees still bend

Wondering what the host will send

We will go right down to the sea

Bathing in light we will be free to wander



And the falling sands of time

Blow my wind and drifted by

To and fro the trees still bend

Wondering what the host will send

We will go right down to the sea

Bathing in light we will be free to wander



And the falling sands of time

Blow my wind and drifted by

To and fro the trees still bend

Wondering what the host will send

We will go right down to the sea

Bathing in light we will be free to wander



The magic of a blackened night

Can go so far, but not seem right



Although my love, will drive away the sunshine

The magic of, a blackened night","fleetwood mac, danny kirwan, christine mcvie",fleetwood mac,danny kirwan,christine mcvie
Fleetwood Mac,This Is The Rock,"This is the rock

We've been talking about

Yeah this is the rock

Makes you jump and shout



This is the rock

That knocks you right out



It makes you lose

All your troubles and cares

You'll lose your blues

They ain't going nowhere



This is the rock

That hits you right there



Well you can get back on the roof

And shout it all around

Get up on your seats about

What I'm putting down

Get em all a hoping to that crazy beat

Get up all a boppin' and a tappin' their feet



Cause it's the rock

Moves you all day long

Yeah it's the rock

Gettin' everyone

This is the rock

That really turns you on



Whooooooo!



Well you can get back on the roof

And shout it all around

Get up on your seats about

What I'm putting down

Get em all a hoping to that crazy beat

Get em all a boppin' and a tappin' their feet



Cause it's the rock

Moves you all day long

Yeah yeah it's the rock

Ah gettin' everyone

This is the rock

That really turns you on



Yeah this is the rock

That really turns you on



This is the rock

That really turns you on



Whoa this is the rock...","classic rock, rock, 70s",classic rock,rock,70s
Bill Withers,Heart In Your Life,"There is only one love in your lifetime

There is only one lover can only do right

When they love you until the daylight

They put their heart on your life



There is only one love in your lifetime

Keeps on turning you on when you turn out the light

And they love you with all their might

They put their heart on your life



Put a little heart in your life oh

Put a little heart in your life

Put a little heart in your life

They put their heart in your life



Hold on! I'm in love and only love

What she can do tonight

Hold on! When the lover in your life

They put their heart in your life



There is only love in the nighttime

Keep on turning you on when you turn out the light

When they do unto you to do right

Put the heart on in your life



There is only one love in your lifetime

There is only one lover can only do right

When they love you until the daylight

They put their heart on your life



Put a little heart in your life oh

Put a little heart in your life

Put a little heart in your life

They put their heart in your life","soul, funk, 70s",soul,funk,70s
Bill Withers,Where You Are,"Ever since you came into my life

You have been so wonderful to me

That's why where you are is where I want to be



Life is so much easier now

Since you are sharing it with me

That's why where you are is where I want to be



And the sun shines wherever you are

And I must say that I don't blame the sun

It's a good day wherever you are

And a good night when the day is done



Ever since you came in my life

The world's a lovely place to be

That's why where you are is where I want to be

That's why where you are is where I want to be

That's why where you are is where I want to be","soul, funk, 70s",soul,funk,70s
Lynyrd Skynyrd,Crossroads,,"southern rock, rock, classic rock",southern rock,rock,classic rock
Lynyrd Skynyrd,Little Thing Called You,"Woman lose my number 

You can't get to me 

My pockets ain't deep enough 

Your eyes were seeing green 

I caught you lyin', you're a cheat 

Oh Lord shame on me 

I loved you once 

Tried you twice 

But you've become bad company 



Somebody call the rescue 

'Cause I think I'm on the edge 

Yeah you're just like a sledgehammer 

You keep poundin' in my head 

While you were on the phone lyin' to me 

You were lyin' next to who 

It ain't nothing to do about the heartache 

It's just a little thing called you 



All my friends did tell me 

But I could not believe 

Well you were doin' me wrong 

When I was gone 

How wicked can you be? 



Yeah a black cat crosses many roads 

Chills you to the bone 

I might be hurt, but I won't cry 

'Cause I'm a man that's not alone 



Somebody call the rescue 

'Cause I think I'm on the edge 

Yeah you're just like a sledgehammer 

You keep poundin' in my head 

While you were on the phone lyin' to me 

You were lyin' next to who 

It ain't nothing to do about the heartache 

It's just a little thing called you 



Somebody call the rescue 

'Cause I think I'm on the edge 

Yeah you're just like a sledgehammer 

Girl you're poundin' in my head 

While you were on the phone lyin' to me 

You were lyin' next to who 

It ain't nothing to do about the heartache 

Yeah it ain't nothing to do about the heartache 

It's just a little thing called you 

A LITTLE THING CALLED YOU! 

A LITTLE THING CALLED YOU!","southern rock, classic rock, hard rock",southern rock,classic rock,hard rock
Lynyrd Skynyrd,Take Your Time,"My poor broke mama told me 

When I was twelve years old 

You eat and talk much too fast 

There's one thing you should know 

Take your time my sweet baby 

Take your time my blue eyed son 

Well you may never have his money 

But you won't miss no rich man's fun 

I can never give you money honey 

I can never buy you clothes 

But the way them women been lookin' at you 

Someday you should have both 

If you take your time my sweet baby 

Take your time and love them slow 

And if you play your cards right 

You won't never wait no more 



Well the ladies like their diamonds 

They like their brand new clothes 

But I was blessed with plenty of other things they love the most 

I take my time with the ladies 

I take my time and I love 'em slow 

And since I turned thirteen 

Lord, I ain't never wait no more 



I can never give you money honey 

I can never buy you clothes 

But the way them schoolgirls look at you 

Someday you should have both 

If you take your time my sweet baby 

Take your time and be my son 

Well you might never have his money 

But you won't miss his fun","southern rock, classic rock, rock",southern rock,classic rock,rock
Jimi Hendrix,51st anniversary,"For fifty years they've been married

And they can't wait for their fifty-first to roll around

Yeah, roll around

Thirty years they've been married

And now they're old and happy and they settle down

Settle down, yeah

Twenty years they've been married

And they did everything that could be done

You know they're having fun



And then you come along and talk about

So you, you say you wanna be married

I'm gonna change your mind

Oh! Got to change

That was the good side, baby

Here comes the bad side



Ten years they've been married

A thousand kids run around hungry

'Cause their mother's a louse

Daddy's down at the whiskey house

That ain't all

For three years they've been married

They don't get along so good

They're tired of each other, you know how that goes

She got another lover, same old thing

So now you're seventeen

Running around, hanging out, and having your fun

Life for you has just begun, baby



And then you come saying

So you, you say you want to be married

Oh baby, trying to put me on a chain

Ain't that some shame?

You must be losing your, weak little mind

I ain't ready yet, baby, I ain't ready

I'm gonna change your mind!

Oh, look out, baby



Ow!

I ain't ready to get tied down

I ain't ready

I ain't ready now

Let me live a little while longer

Let me live!

Let me live a little while longer, oh

So if you're finished talking

Let me get back in my groove","classic rock, psychedelic rock, rock",classic rock,psychedelic rock,rock
Jimi Hendrix,Machine Gun,"Happy New Year, first of all

I hope we have about a million, or two million more of them

If we can get over this summer; hehehe

I'd like to dedicate this one to, uh

The draggy scene that's going on

All the soldiers that are fighting in Chicago and Milwaukee and New York

Oh yes, and all the soldiers fighting in Vietnam

I'd like to do a thing called ""Machine Gun""



Machine gun

Tearing my body all apart

Machine gun

Tearing my body all apart



Evil man make me kill you

Evil man make you kill me

Evil man make me kill you

Even though we're only families apart



Well I pick up my axe and fight like a farmer

You know what I mean?

Hey, and your bullets keep knocking me down

Hey, I pick up my axe and fight like a farmer now

Yeah, but you still blast me down, to the ground



The same way you shoot me down, baby

You'll be going just the same

Three times the pain

And your own self to blame

Hey, machine gun



I ain't afraid of your mess no more, babe

I ain't afraid no more

After awhile your, your cheap talk won't even cause me pain

So let your bullets fly like rain

Because I know all the time you're wrong baby

And you'll be going just the same



Yeah, machine gun

Tearing my family apart

Yeah, yeah, alright

Tearing my family apart



Don't you shoot him down

He's about to leave here

Don't you shoot him down

He's got to stay here

He ain't going nowhere

He's been shot down to the ground

Oh where he can't survive no, no



Yeah, that's what we don't wanna hear anymore, alright

(No bullets)

At least here, huh huh

(No guns, no bombs)

Huh huh

No nothing, just let's all live and live

You know instead of killing","classic rock, rock, psychedelic",classic rock,rock,psychedelic
Etta James,The Man I Love,"Someday he'll come along

The man I love

And he'll be big and strong

The man I love

And when he comes my way

I'll do my best to make him stay



He'll look at me and smile

I'll understand

And in a little while

He'll take my hand

And though it seems absurd

I know we both won't say a word



Maybe I shall meet him

Sunday, maybe Monday, maybe not

Still I'm sure to meet him one day

Maybe Tuesday will be my good news day



He'll build a little home

Just meant for two

From which I'd never roam

Who would, would you?

And so all else above

I'm waiting for the man I love



Maybe I shall meet him

Sunday, maybe Monday, maybe not

Still I'm sure to meet him one day

Maybe Tuesday will be my good news day



He'll build a little home

Just meant for two

From which I'd never roam

Who would, would you?

And so all else above

I'm waiting for the man I love

Oh, yeah

Oh, the man I love","jazz, female vocalists, blues",jazz,female vocalists,blues
Etta James,Next Door To The Blues,"Sorrow

Is the street that I'm living on

Across Pain Avenue

In a town call Moan

The people I see are sadder than me

A river of tears

Don't you know it flows by my door



And I'm living

(Next door to the Blues)

Yes I'm living

(Next door to the Blues)

And after all I've been through

I've had to move

Oh Lord

Next door to the Blues



Memory

You can tell it in my talk

My heart hurts

Even when I walk

I cry on

A pillar made of stone

Pity is my name

And that thing called love is to blame



And I'm living

(Next door to the Blues)

Yes I'm living

(Next door to the Blues)

And after all I've been through

I've had to move, oh Lord

Next door to the Blues



Bittersweet

Is the food that I cook

My only joy is in a storybook

The talk I give

Every word brings a tear

Every hello

Just ends with a sad goodbye



And I'm living

(Next door to the Blues)

Yes I'm living

(Next door to the Blues)

And after all I've been through

I've had to move, Oh Lord

Next door to the Blues",,,,
Nick Cave & The Bad Seeds,"Babe, I'm on Fire","Father says it, mother says it

Sister says it, brother says it

Uncle says it, Auntie says it

Everyone at the party says

Babe, I'm on fire

Babe, I'm on fire



The horse says it, the pig says it

The judge in his wig says it

The fox and the rabbit 

And the nun in her habit says

Babe, I'm on fire

Babe, I'm on fire



My mate Bill Gates says it

The President of the United States says it

The slacker and the worker

The girl in her burqa says

Babe, I'm on fire

Babe, I'm on fire



The general with his tank says it

The man at the bank says it

The soldier with his rocket

And the mouse in my pocket says

Babe, I'm on fire

Babe, I'm on fire



The drug-addled wreck

With a needle in his neck says it

The drunk says it, punk says it

The brave Buddhist monk says

Babe, I'm on fire

Babe, I'm on fire



Hit me up, baby, and knock me down

Drop what you're doing and come around

We can hold hands till the sun goes down

Cause I know

That you 

And I

Can be

Together

Cause I love you 



The blind referee says it

The unlucky amputee says it

The giant killer bee 

Landing on my knee says

Babe, I'm on fire

Babe, I'm on fire



The cop with his breathalyser

The paddy with his fertiliser

The man in the basement

That's getting a taste for it says

Babe, I'm on fire

Babe, I'm on fire



The fucked-up Rastafarian says it

The dribbling libertarian says it

The sweet little Goth

With the ears of cloth says 

Babe, I'm on fire

Babe' I'm on fire



The cross-over country singer says it

The hump-backed bell ringer says it

The swinger, the flinger

The outraged right-winger says

Babe, I'm on fire 

Babe, I'm on fire



The man going hiking says it

The misunderstood Viking says it

The man at the rodeo

And the lonely old Eskimo says 

Babe, I'm on fire

Babe, I'm on fire




[Chorus]



The mild little Christian says it

The wild Sonny Liston says it

The pimp and the gimp

And the guy with the limp says

Babe, I'm on fire

Babe, I'm on fire



The blind piano tuner says it

The Las Vegas crooner says it

The hooligan mooner

Holding a schooner says 

Babe, I'm on fire

Babe, I'm on fire



The Chinese contortionist says it

The backyard abortionist says it

The poor Pakistani

With his lamb Bhirriani says

Babe, I'm on fire

Babe, I'm on fire



The hopeless defendant says it

The toilet attendant says it

The pornographer, the stenographer

The fashion photographer says

Babe, I'm on fire

Babe, I'm on fire



The college professor says it

The vicious cross-dresser says it

Grandma and Grandpa

In the back of the car says

Babe, I'm on fire

Babe, I'm on fire




[Chorus]



The hack at the doorstep says it

The midwife with her forceps says it

The demented young lady

Who is roasting her baby

On the fire

Babe, I'm on fire



The athlete with his hernia says it

Picasso with his Guernica says it

My wife with her furniture 

Everybody!

Babe, I'm on fire

Babe, I'm on fire



The laughing hyena says it

The homesick polish cleaner says it

The man from the Klan 

With a torch in his hand says 

Babe, I'm on fire

Babe, I'm on fire



The Chinese herbologist says it

The Christian apologist says it

The dog and the frog

Sitting on a log says 

Babe, I'm on fire

Babe, I'm on fire



The foxhunting toff says it

The horrible moth says it

The doomed homosexual

With the persistent cough says 

Babe, I'm on fire

Babe, I'm on fire




[Chorus]



The Papist with his soul says it

The rapist on a roll says it

Jack says it, Jill says it

As they roll down the hill

Babe, I'm on fire

Babe, I'm on fire



The clever circus flea says it

The sailor on the sea says it

The man from the Daily Mail

With his dead refugee says 

Babe, I'm on fire

Babe, I'm on fire



The hymen-busting Zulu says it

The proud kangaroo says it

The koala, the echidna

And the platypus too says 

Babe, I'm on fire

Babe, I'm on fire



The disgraced country vicar says it

The crazed guitar picker says it

The beatnik, the peacenik

The apparachick says 

Babe, I'm on fire

Babe, I'm on fire



The deranged midnight stalker says it

Garcia Lorca says it

The hit man, Walt Whitman

And the haliototic talker says

Babe, I'm on fire 

Babe, I'm on fire




[Chorus]



The wine taster with his nose says it

The fireman with his hose says it

The pedestrian, the equestrian

The tap-dancer with his toes says

Babe, I'm on fire

Babe, I'm on fire



The beast in the beauty pageant 

The pimply real estate agent 

The beach-comber, the roamer

The girl in a coma says

Babe, I'm on fire

Babe, I'm on fire



The old rock'n'roller

With his two-seater stroller 

And the fan in the van

With the abominable plan says

Babe, I'm on fire

Babe, I'm on fire



The menstruating Jewess says it

The nervous stewardess says it

The hijacker, the backpacker

The cunning safecracker says 

Babe, I'm on fire 

Babe, I'm on fire



The sports commentator says it

The old alligator says it

The tennis pro with his racquet

The loon in the straight jacket

Babe, I'm on fire

Babe, I'm on fire




[Chorus]



The butcher with his cleaver says it

The mad basket weaver says it

The jaded boxing writer

And the glass-jawed fighter says 

Babe, I'm on fire

Babe, I'm on fire



The old town cryer says it

The inveterate liar says it

The pilchard, the bream 

And the trout in the stream 

Babe, I'm on fire

Babe, I'm on fire



The war correspondent says it

The enthused and the despondent says it

The electrician, the mortician

And the man going fishin' says

Babe, I'm on fire

Babe, I'm on fire



The cattleman from Down Under says it

The patriot with his plunder says it

Watching a boat of full of refugees

Sinking into the sea

Babe, I'm on fire

Babe, I'm on fire



The silicone junky says it

The corporate flunky says it

The Italian designer

With his rickshaw in China says

Babe, I'm on fire

Babe, I'm on fire




[Chorus]



The trucker with his juggernaut says it

The lost astronaut says it

The share cropper, the bent copper

The compulsive shopper says

Babe, I'm on fire

Babe, I'm on fire



The Viennese vampire says it

The cowboy round his campfire says it

The game show panellist

The Jungian analyst says 

Babe, I'm on fire

Babe, I'm on fire



Warren says it, Blixa says it

The lighting guy and mixer says it

Mick says it, Marty says it

Everyone at the party says 

Babe, I'm on fire

Babe, I'm on Fire



The hairy arachnophobic says it

The scary agoraphobic says it

The mother, the brother

And the decomposing lover says

Babe, I'm on fire

Babe, I'm on fire 




[Chorus]",,,,
Nick Cave & The Bad Seeds,Crow Jane,"Crow Jane Crow Jane

Crow Jane

Horrors in her head

That her tongue dare not name

She lives alone by the river

The rolling rivers of pain

Crow Jane Crow Jane

Crow Jane Ah hah huh 

There is one shining eye on a hard-hat

The company closed down the mine

Winking on waters they came

Twenty hard-hats, twenty eyes

In her clapboard shack

Only six foot by five

They killed all her whiskey

And poured their pistols dry

Crow Jane Crow Jane

Crow Jane Ah hah huh 

Seems you've remembered

How to sleep, how to sleep

The house dogs are in your turnips

And your yard dogs are running all over the street

Crow Jane Crow Jane

Crow Jane Ah hah huh 

""O Mr. Smith and Mr. Wesson

Why you close up shop so late?""

""Just fitted out a girl who looked like a bird

Measured .32, .44, .38

I asked that girl which road she was taking

Said she was walking the road of hate

But she stopped on a coal-trolley up to New Haven

Population: 48""

Crow Jane Crow Jane

Crow Jane Ah hah huh 

Your guns are drunk and smoking

They've followed you right back to your gate

Laughing all the way back from the new town

Population, now, 28

Crow Jane Crow Jane

Crow Jane Ah hah huh",,,,
Nick Cave & The Bad Seeds,Hold On To Yourself,"I'm so far away from you

Pacing up and down my room

Does Jesus only love a man who loses?

I turn on the radio

There's some cat on the saxophone

Laying down a litany of excuses

There's madhouse longing in my baby's eyes

She rubs the lamp between her thighs

And hopes the genie comes out singing

She lives in some forgotten song

And moves like she is zombie-strong

Breathes steady as the pendulum keeps swinging



You better hold on to yourself



Well, cities rust and fall to ruin

Factories close and cars go cruising

In around the borders of her vision

She says ooh

As Jesus makes the flowers grow

All around the scene of her collision



You know I would, yes, I would

I would hold on to yourself



In the middle of the night

I try my best to chase outside

The phantoms and the ghosts and fairy-girls

On 1001 nights like these

She mutters open sesame and Ali Baba and his forty thieves

Launch her off the face of the world



You know one day I'll come back and I'd hold on to yourself

To yourself, I'd hold on to yourself



Ooh baby, I'm a 1000 miles away

And I just don't know what to say

Cause Jesus only loves a man who bruises

But darling, we can clearly see

It's all life and fire and lunacy

And excuses and excuses and excuses



Well, you know if I could, I would

I'd lie right down and I'd hold on to yourself

Yeah, I would lie right down and I would hold on to yourself

One day I'll come back to you and I'd hold on to yourself

Yeah, I'm gonna come back, gonna lie down

And I would hold on to yourself

Yeah, to yourself",,,,
Nick Cave & The Bad Seeds,Mama's Boy,,"post-punk, rock, alternative",post-punk,rock,alternative
Nick Cave & The Bad Seeds,Shivers (Howard),,"post-punk, rock, alternative",post-punk,rock,alternative
Nick Cave & The Bad Seeds,The Witness Song,"Yeah, yeah

Well, well

I took a walk down to the port

Where strangers meet and do consort

All blinkered with desire

And a winter fog moved thickly on

A winter fog moved thickly on

A winter fog moved thickly on 



Now, who will be the witness

When the fog's too thick to see 



And I saw a friend beside a wall

Her hands were raised in supplication

And her face I could not see at all

And I raised my hands in rage

And brought them down again

And we entered through the eastern door

And I entered through the eastern door

And she entered through the eastern door 



Now, who will be the witness

When you're all to blind to see

O yes, yes, yes 



And time gets somewhat muddled here

But no matter, no matter

Here come the events all tumbling down

Now, beyond the wall was a great garden

Into which we passed

Me and my friend

And the place was all overgrown with weeds

And behold from its centre there rose a great fountain

The fountain with the healing waters

And we knelt down by the rim

And I dipped my hand in

And she dipped her hand in too

And I said ""Are you healed?""

And she said ""Well are you healed?""

And I said ""Yes, I'm healed""

And she said ""Well, yes I'm healed then too""

And I said ""Babe, you are a liar""

""Babe, you are a liar""

""Babe, you are a liar, too""

Now, who will be the witness

When you're all to healed to see 



And I kissed her once, I kissed her twice

And made my way to leave her

And she raised her hand up to her face

And brought it down again

I said ""That gesture, it will haunt me""

""That gesture it will haunt me""

And I left there by the eastern door

She left there by the western door 



Now, who will be the witness there

When you're blind and you can't see

Who will be the witness there

When you're all so clean and you cannot see

Who will be the witness there

When your friends are everywhere

Who will be the witness there

And your enemies have ceased to care","rock, alt rock, art rock",rock,alt rock,art rock
BB King,Growing Old,"Well, if we live, we gotta grow old baby

And I know just how you're going to be

Well, your feet are already a little chilly baby

And you're gettin' a little cold to me



Well, you're gonna have a sweet and silly temper, baby

Baby, and you're not gonna speak to me for days at a time

Oh, I know you're gonna have a sweet and silly temper, baby

Baby, and you won't speak to me for days at a time

Oh baby, I know you're gettin' old

And your little temper B. won't really mind



Oh, we'll be sittin' close together baby



And our minds are really in tune

Oh, we'll be sittin' close together baby

And our minds are really in tune

Well, we'll start makin' love together, baby

Thinkin' about how we used to when we was really in bloom



Oh, I know you're gonna live like a king and queen

Baby you won't mind a word I say

I know you're gonna live like a king and queen

Baby you won't mind a word I say

Yeah, we're gonna live and get old together, baby

Yeah, 'till we old and grey",,,,
BB King,Blues Before Sunrise,"I have the blues before sunrise

With tears standin' in my eyes

I have the blues before sunrise

Tears standin' in my eyes

It's such a miserable feelin'

A feelin' I do despise



Seems like everybody

Everybody's down on me

Seems like everybody

Everybody's down on me

I am gonna cast my problems

Down in the deep blue sea



Oh, today's been such a long lonesome day

Today's been, day's been

Such a long lonesome day

I've been just sittin' here thinkin'

With my mind a million miles away



The blue starts rollin'

And they stopped in the front of my door

Blues are rollin'

And they stopped at my front door

I'm gonna change my way of livin'

And I ain't gonna worry no more, no more","blues, blues rock, guitar",blues,blues rock,guitar
BB King,Get Myself Somebody,,"blues, blues rock, guitar",blues,blues rock,guitar
