artist,song,lyrics,genres,genre_1,genre_2,genre_3
Mumford & Sons,Ditmas,"[Verse 1:]

And in time

As one reminds the other of the past

A life lived much too fast to hold onto

How am I losing you?



A broken house

Another dry month waiting for the rain

And I had been resisting this decay

I thought you'd do the same




[Hook:]

But this is all I ever was

And this is all you came across those years ago

Now you go too far

Don't tell me that I've changed because that's not the truth

And now I'm losing you




[Verse 2:]

Fragile sound

The world outside just watches as we crawl

Crawl towards a life of fragile lines

And wasted time



And so I cry

As I hold you for the last time in this life

This life I tried so hard to give to you

What would you have me do?




[Hook]




[Bridge:]

Where I used to end was where you start

You were the only one

And now I see your eyes move too fast

You were the only one




[Verse 3:]

Careful hands

And wandering without that much to say

Your words are empty as the bed we made

Is there another way?

Oh love, is there another way?




[Hook]



And now I'm losing you",,,,
Bon Iver,Marion,"Well I thought that this was half a love

Well I thought that this was half a love

Follow to the rising sea

Well I thought that this was half a love



Well I thought that this was half a love

Well I thought that this was half a love

Follow to the rising sea

Well I thought that this was half a love","wsum 91.7 fm madison, the bookshelf, ballad",wsum 91.7 fm madison,the bookshelf,ballad
Sufjan Stevens,Joy! Joy! Joy!,"I would like to throw a field

Yes, I would like to be a man

I would serve the Kingdom's will

Yes, I would enter to the end



Blessed is the man who waits

And blessed is the man who starts



I believe in (page)

Believe in (page)

Believe in (page)

Believe in (page)



I read every page

Read every page

Read every page

Read every page



Hey, (name?)

Yes, Sufjan?

So, what do you believe in?

Oh, a lot of things

Oh yeah, like what?

Well, peace and justice for all



In the middle when you came

Will the animals invite?

Every syllable the same

Every letter every line



I believe in peace

Believe in peace

Believe in peace

Believe in peace



I believe in peace

Believe in peace

Believe in peace

Believe in peace



I believe in joy

Believe in joy

Believe in joy

Believe in joy 
[x A Lot]



(After the first two repetitions)

I, I, I, am, am, am, joy, joy, joy, and, and, and

I, I, I, am, am, am, joy, joy, joy



I read every page

Read every page

Read every page

Read every page","experimental, indie, fun",experimental,indie,fun
Clarice Falcão,Duet,,"brazilian, folk, mpb",brazilian,folk,mpb
Jethro Tull,European Legacy,"She smiles at me

from beyond the eastern sea-shore.

Flashing jewelled eyes,

she hoists her skirts so high.

Nouvelle cuisine or an oyster bar ---

it's really up to her.

I'll write every cheque she brings to me.

I shoot on sight ---

it's my European legacy.



Round the castle walls ---

about the Highlands and the Islands

the faint reminders stand.

Visitors who took a hand

a thousand years ago, or so ---

stranded high and dry by tides ---

washed up a new identity.

The channel's wide ---

but it's their European legacy.



I strain my eyes

against the southern light advancing.

On whiter cliffs I'm high.

The sea birds roll and tumble as they fly.

I hear distant mainland music echo

in my island ears.

My feet begin to move instinctively

to the warmer beat of my European legacy.



She smiles at me

from beyond the eastern sea-shore.

Flashing jewelled eyes,

she hoists her skirts so high.

Nouvelle cuisine or an oyster bar ---

it's really up to her.

I'll write every cheque she brings to me.

She shoots on sight ---

it's her European legacy.","progressive rock, not bad, progressive folk rock",progressive rock,not bad,progressive folk rock
Jethro Tull,Passion Play Extract,,,,,
Jethro Tull,Tundra,"Short Arctic desert day ---

and someone left their snow-shoes in the tundra.

Look around every which way

but I can't see just where the footprints go.

Is it a casual disappearance? ---

Plucked from the middle atmosphere

like straw wind-blown.

No speck on the horizon ---

no simple message scrawled

upon the snow.



Unearthly visitation ---

someone left their snow-shoes in the tundra.

Hungry buzzard flier

circling round and round

rattling death's tambourine.



Have to run it down the cold wire ---

late insertion in tomorrow's lost and found.

Should I spread out searching?

But I'm a little thin upon the ground.



So I raise my lips to coax

the last drop of brandy from the bottle.

Rest my feet and contemplate

the mystery that's haunting

this Siberian space.



Show-shoes they bind me down ---

I'm just one more parasite of the surface layer.

I begin to get the feeling

I've been on this stage before

and I'm the only player.



One more Arctic desert day ---

another set of shoes out in the tundra snow.

I make my fade to white-out

and you can't see me where my footprints go.","progressive rock, classic rock, folk rock",progressive rock,classic rock,folk rock
Mallu Magalhães,Don't You Leave Me,,"indie, acoustic, country rock",indie,acoustic,country rock
Loreena McKennitt,Dante's Prayer,"When the dark wood fell before me

And all the paths were overgrown

When the priests of pride say there is no other way

I tilled the sorrows of stone



I did not believe because I could not see

Though you came to me in the night

When the dawn seemed forever lost

You showed me your love in the light of the stars



Cast your eyes on the ocean

Cast your soul to the sea

When the dark night seems endless

Please remember me



Then the mountain rose before me

By the deep well of desire

From the fountain of forgiveness

Beyond the ice and the fire



Cast your eyes on the ocean

Cast your soul to the sea

When the dark night seems endless

Please remember me



Though we share this humble path, alone

How fragile is the heart

Oh give these clay feet wings to fly

To touch the face of the stars



Breathe life into this feeble heart

Lift this mortal veil of fear

Take these crumbled hopes, etched with tears

We'll rise above these earthly cares



Cast your eyes on the ocean

Cast your soul to the sea

When the dark night seems endless

Please remember me

Please remember me","celtic, new age, folk",celtic,new age,folk
Van Morrison,Beautiful Obsession,"And it goes out, and it comes back

It is a feeling it's a feelin'

And when you do it

And the more you do it

And the more you do it

It becomes a beautiful obsession

A beautiful obsession

A beautiful a beautiful obsession, obsession, yeah



It's a feelin'

It's a feelin'

It's a feelin'

In your heart, in your soul

In your being, yeah

It's a beautiful obsession

And it makes you feel

And it's more than a song to sing

And it's more, more, more

Than a song to sing



Let the cowboy ride

Let the cowboy ride

Let the cowboy ride","singer-songwriter, classic rock, folk",singer-songwriter,classic rock,folk
Van Morrison,Give Me My Rapture,"There are strange things happening every day

I hear music up above my head

Fill me up with your wonder

Give me my rapture today.



Let me contemplate the presence so divine

Let me sing all day and never get tired

Fill me up from your loving cup

Give me my rapture.



Won't you guide me through the dark night of the soul

That I may better understand your way

Let me be just and worthy to receive

All the blessings of the Lord into my life.



Let me purify my thoughts and words and deeds

That I may be a vehicle for thee

Let me hold to the truth in the darkest hour

Le me sing to the glory of the Lord.

Give me my rapture today.

Repeat...",,,,
Van Morrison,Just Like Greta,"Some days it gets completely crazy

And I feel like howling at the moon

Then sometimes it feels so easy

Like I was born with a silver spoon



Other times you just can't reach me

Seems like I've got a heart of stone

Guess I need my solitude

And I have to make it on my own



Well I guess I'm going A.W.O.L.

Disconnect my telephone

Just like Greta Garbo

I want to be alone



Need to make some real connection

Baby something's just got to give

'Cos I've been too long in exile

I've been grinding at the mill



Too long to decode all the secrets

Have to get some elbow room

Most people think that everything

Is just what they assume



Well I know I'm going A.W.O.L.

Tell everyone I'm not at home

Just like Greta Garbo

I just want to be alone



Well I'm going out to L.A.

I wanna get my business done

Then I'm going on to Vegas

Then I'm going on the run



If anybody asks you have you seen me

Please just tell them no

'Cos I'm living on the outside

And I have nowhere to go



Well I guess I'm going A.W.O.L.

Disconnect my telephone

Just like Greta Garbo

I just want to be alone



I just want to be alone

Disconnect my telephone

Just like Greta Garbo

I just want to be alone","singer songwriter, rock, classic rock",singer songwriter,rock,classic rock
Van Morrison,Saint Dominic's Preview,"Chambois, cleaning all the windows

Singin' songs about Edith Piaf's soul

And I hear blue strains of ""No Regredior""

Across the street from cathedral Notre Dame



Meanwhile, back in San Francisco

We're tryin' hard to make this whole thing blend

As we sit upon this jagged

Story block, with you, my friend



And it's a long way to Buffalo

It's a long way to Belfast city, too

And I'm hopin' the joist won't blow the hoist

'Cause this time, they bit off more than they could chew



As we gaze out on, as we gaze out on

As we gaze out on, as we gaze out on, yeah

Saint Dominic's preview

Saint Dominic's preview

Saint Dominic's preview



All the orange boxes are scattered

Against the Safeway supermarket in the rain

And everybody feels so determined

Not to feel anyone else's pain



No one makin' no commitments

To anybody but themselves

Talkin' behind closed doorways

Tryin' to get outside, get outside of empty shell



And for every cross-cuttin' county corner, country corner

For every Hank Williams railroad train that cried

And all the chains, badges, flags, and emblems

And every strain on brain and every eye



As we gaze out on, as we gaze out on

As we gaze out on, as we gaze out on

Saint Dominic's preview

I look at them, man

Saint Dominic's preview

Look at the band

Saint Dominic's preview



All the restaurant tables are completely covered

And the record company has paid out for the wine

You got everything in the world you ever wanted

And right about now, your face should wear a smile, do you know that?

That's the way it all should happen

When you're in, when you're in the state you're in

And you got your pen and notebook ready

I think it's about time, time for us to begin



And meanwhile, we're over on a 52nd Street apartment

Socializin' with the white hope few

Just to be hip, and get wet with the jet set

But they was flyin' too high to see my point of view



As we gaze out on, as we gaze out on

As we gaze out on, as we gaze out on

Saint Dominic's preview

Look at them, man

Saint Dominic's preview

Look at the band

Saint Dominic's preview

Set them freedom marchin'

(Saint Dominic's preview)

Out in the street, freedom marchin'

(Saint Dominic's preview)

Out in the street

Look at them, man

(Saint Dominic's preview)

Turn around

(Saint Dominic's preview)

Come back, come back

(Saint Dominic's preview)

Turn around

And look at them, man

(Saint Dominic's preview)

Said, hold on

Saint Dominic's preview

Hey, hey, Saint Dominic's preview

To soul me in

Saint Dominic's preview","singer-songwriter, classic rock, rock",singer-songwriter,classic rock,rock
Van Morrison,Twist And Shake,,"acoustic, classic rock, singer-songwriter",acoustic,classic rock,singer-songwriter
Beirut,The Gulag Orkestra,,"folk, indie, indie folk",folk,indie,indie folk
Regina Spektor,Love Affair,"There was a love affair in this building

The kind of love affair

Which every respectable building must keep as a legend



Slowly festering through an innocent ""by the way""

Or ""have you heard?""

He was perfect except for the fact that he was an engineer

And mothers prefer doctors

And lawyers



Yet despite this imperfection

He was clean-looking and respectable-looking

And you'll never find a mother

Who doesn't appreciate a natural man



So he grew healthy aloe vera plants by the window

Healthy teeth in his mouth

Healthy hair on his head

He grew healthy wavy brown hair on his head

The kind, the kind that babies always go for

With sticky little fingers","piano, regina spektor, female vocalists",piano,regina spektor,female vocalists
