artist,song,lyrics,genres,genre_1,genre_2,genre_3
Cowboy Junkies,Five room love story,"I met her in a church on a Sunday evening

Not late on Saturday night

She sang Ave Maria

A little flat and out of time

But that's what drew me to her

So that's alright

As she placed a nickel in the basket

That I held before her

I asked her to be my wife



And there's one cardboard heart

For every time you said ""I love you""

A painted star for every secret that we shared

A dried lima bean and small plastic birds

Because you cared



I hear their talk and I watch them swap

Their old black and whites

Bitter and beaten

They talk of life's cheatin'

Like old boxers comparing scars



All I remember is a smile at the top of every working morning

And a shoulder always willing and able

And all those nights that we'd spend just sitting

And talking around our kitchen table



And there's one cardboard heart

For every time you said ""I love you""

A painted star for every secret that we shared

A dried lima bean and small plastic birds

Because you cared



Five rooms made stronger by the breaking and the healing

Of the two hearts they protected within

Now one heart left aching

Just piecing and painting

These walls with the memories of all that is real



And there's one cardboard heart

For every time you said ""I love you""

A painted star for every secret that we shared

A dried lima bean and small plastic birds

Because you cared



And there's one cardboard heart

For every time you said ""I love you""

A painted star for every secret that we shared

A dried lima bean and small plastic birds

Because you cared","alt-country, female vocalists, alternative",alt-country,female vocalists,alternative
Cowboy Junkies,You Will Be Loved Again,"How could he take you in his arms

and help you to be free

then leave you forgotten 

and is it enough to cry?

When you're so broken...



Her cold eyes tell you you're not welcome

she tells lies but you'll take her back again

and is it enough to die?

When you're so taken



You will be loved again

You will be loved again



But will she sing and will she dance

and will she forever

and will he sing and will he dance

and will he forever



Someday you will feel a love so deep

and you'll find someone not lost in sleep



And you will be loved again

you will be loved again

you will be loved again","melancholy, rock, alt-country",melancholy,rock,alt-country
Charlie Feathers,When You Come Around,,"rockabilly, oldies, country",rockabilly,oldies,country
Nitty Gritty Dirt Band,When It's Gone,"I want to stand upon a rock, and watch the river flow

With the blue sky above me and the valley down below.

I want to hold my head up high, and listen to the wind

'cause when it's gone, it won't be back again



I want to sing the kind of songs that my dad sang to me,

And try to be the man he hoped that I would be

He said you only get one chance, you'd better do the best you can,

'cause when it's gone, it won't be back again.



I want to wear my sunday coat, and hold your hand in mine,

And hear you say you'll love me until the end of time.

I want to find forever in every moment that we spend,

'cause when it's gone, it won't be back again.



I want to wear my sunday coat

And hold your hand in mine

And hear you say you'll love me

Until the end of time



I want to stand upon a rock, like I did when I was young,

And hold you close beside me, and watch our children run

'cause you only get one chance to listen to th wind,

And when it's gone, it won't be back again

We only get one chance, so listen to the wind,

Cause when it's gone, it won't be back again.","pop country, 1989, late 80s country",pop country,1989,late 80s country
Lyle Lovett,Isn't That So,"Well, he knew what he was doin'

When he put eyes into my head

If he didn't want me to lookin' at them pretty little women

He'd'a left my ol' eyeballs dead



Isn't that so

Tell me, isn't that so

You got to go when your heart says go

Isn't that so



Well, he knew what he was doin'

When he made that magic vine

His own son got a reputation

For turnin' water into wine



Isn't that so

Tell me, isn't that so

You got to go when your heart says go

Isn't that so



Let that line of least resistance lead me on

Let the line of least resistance lead me on



Well, he know what he was doin'

When he divided the high from the low

You got to bury seed in the womb, my friend

If you want the little seed to grow



Now, isn't that so

Isn't that so

You got to go when your heart says go

Isn't that so



You got to go when your heart says go

Isn't that so

Let that line of least resistance lead me on

Let the line of least resistance lead me on

Let your heart, let your heart, your heart lead you on

Let your heart, let your heart lead you on",,,,
Tennessee Ernie Ford,May You Never Be Alone,"Like a bird that's lost its mate in flight

I'm alone and, oh, so blue tonight

Like a piece of driftwood on the sea

May you never be alone like me



I believed the lies you told to me

When you whispered, ""Dear, I worship thee""

Now here am I, alone and blue

All because I loved no one but you



I gave up my friends, I left my home

When you promised to be mine alone

Well, now you're gone, our love could never be

May you never be alone like me



In the Bible, God's own words do say

For every wrong some day you'll pay

Well, I pray the Lord to set me free

May you never be alone like me","country, classic country, 50s",country,classic country,50s
Skeeter Davis,Ask Me,,"60s, country, female vocalists",60s,country,female vocalists
Skeeter Davis,Night They Drove Old Dixie Down,,"60s, country, female vocalists",60s,country,female vocalists
Bill Monroe,Can't You Hear Me Calling,,"bluegrass, country, folk",bluegrass,country,folk
Bill Monroe,Jimmy Brown The Newsboy,,"bluegrass, country, folk",bluegrass,country,folk
Bill Monroe,Rocky Road Blues,,"bluegrass, country, bill monroe",bluegrass,country,bill monroe
Bill Monroe,Why Did You Say Good-Bye?,,"bluegrass, country, folk",bluegrass,country,folk
Hank Snow,I Wonder Where You Are Tonight,,,,,
Justin Bieber,Somebody,"Every time I wake up next to you, I talk to God

And I'm so damn grateful 'cause you make up for the things I'm not

Didn't know I needed nothin' 'til I needed you ('Til I needed you)

In a world that's spinnin', it ain't easy lettin' go

Eight billion people, we just lookin' for a hand to hold

Everybody's tryna find someone to hold on to (Hold on to)



It's okay, it's okay

We all try to pretend that we're brave

When I'm weak, yeah, I'm strong

'Cause of you at the end of the day



Everybody needs somebody (Everybody needs somebody)

Somebody to remind you that you're not alone

Who gon' defend you like an army? (Gon' defend you like an army)

And never let go? (Never let go)

Yeah, everybody needs somebody (Everybody needs somebody)

Somebody to wake up to when everyone's gone

So if you need me, then you got me (If you need me, then you got me)

I'll be the shoulder you cry on



Everybody needs someâ

Everybody needs somebody



Every time I look at you, I'm lookin' at a star

It's the way you light up every room just bein' who you are

Didn't know I needed nothin' 'til I needed you ('Til I needed you, ooh-woah)

But before I met you, I never believed in magic

But you stole my heart before anyone knew you had it

I know (Yeah, yeah), that you know (Yeah, yeah), what we got, it don't come easy



It's okay, it's okay

We all try to pretend that we're brave

When I'm weak, yeah, I'm strong

'Cause of you at the end of the day



Everybody needs somebody (Everybody needs somebody)

Somebody to remind you that you're not alone

Who gon' defend you like an army? (Gon' defend you like an army)

And never let go? (Never let go)

Yeah, everybody needs somebody (Everybody needs somebody)

Somebody to wake up to when everyone's gone

So if you need me, then you got me (If you need me, then you got me)

I'll be the shoulder you cry on



Everybody needs someâ

Everybody needs somebody","dance, my top songs, 2020s",dance,my top songs,2020s
Justin Bieber,How To Love,,"pop, acostic guitar, black metal",pop,acostic guitar,black metal
Justin Bieber,Stay / Ghost (With The Kid Laroi) (Vma 2021 Performance),,,,,
Lady Gaga,Applause (GMA Performance Live),,,,,
Lady Gaga,I Get a Kick Out Of You (With Tony Bennett),,"pop, dance, electronic",pop,dance,electronic
Lady Gaga,Superstar,"[Rodney Jerkins:]

Oh oh oh oh

Oh oh oh oh

Oh oh oh oh

Oh oh oh oh

Oh oh oh oh

Oh oh oh oh

Oh oh oh oh



Everybody wants the lights lights

All the flashes, 'cause we're gonna rock the night, night

Break out your glasses

Tonight you are a superstar, superstar, superstar

Tonight you are a superstar, superstar, superstar

Everybody wants the lights, lights

All the flashes, 'cause we're gonna rock the night, night

Break out your glasses

Tonight you are a superstar, superstar, superstar

Tonight you are a superstar, superstar, superstar




[Lady Gaga:]

I want your number

Did I see you on the TV?

I wonder, I wonder

You got that something

That junoesque baby, I'm feeling love connection

Have we met before? (baby, 'cause I think I've seen you)

In a movie or on the radio? (I don't know, but I want you)

I'm not certain, but let's dance some more (baby, 'cause I think I've seen you)

Tonight you'll be my superstar

Tonight you'll be my superstar




[Lady Gaga & Rodney Jerkins:]

Everybody wants the lights lights

All the flashes, 'cause we're gonna rock the night, night

Take out your glasses

Tonight you are a superstar, superstar, superstar

Tonight you are a superstar, superstar, superstar

Everybody wants the lights, lights

All the flashes, 'cause we're gonna rock the night, night

Take out your glasses

Tonight you are a superstar, superstar, superstar

Tonight you are a superstar, superstar, superstar




[Lady Gaga:]

Want you to text me

I bet you could really Hollywood kiss me (Hollywood kiss me)

You've got that something

Were you in that movie with Scarlett Johansson? (Scarlett Johansson)

Have we met before (baby, 'cause I think I've seen you)

In a movie or on the radio? (I don't know but I want you)

I'm not certain but let's dance some more (baby, 'cause I think I've seen you)

Tonight you'll be my superstar, tonight you'll be my superstar




[Lady Gaga & Rodney Jerkins:]

Everybody wants the lights lights

All the flashes, 'cause we're gonna rock the night life

Take out your glasses

Tonight you are a superstar, superstar, superstar

Tonight you are a superstar, superstar, superstar




[Lady Gaga:]

Don't really know who you are, but tonight you're gonna be my superstar

Come on baby move with me, can't you see?

I'm a celebrity

Don't really know who you are, but tonight you're gonna be my superstar

Come on baby move with me, can't you see?

I'm a celebrity




[Rodney Jerkins:]

Everybody wants the lights, lights

All the flashes, 'cause we're gonna rock the night, night

Break out your glasses

Tonight you are a superstar, superstar, superstar

Tonight you are a superstar, superstar, superstar

Everybody wants the lights, lights

All the flashes, 'cause we're gonna rock the night, night

Break out your glasses

Tonight you are a superstar, superstar, superstar

Tonight you are a superstar, superstar, superstar","pop, mothermonster, dance",pop,mothermonster,dance
