artist,song,lyrics,genres,genre_1,genre_2,genre_3
Black Sabbath,Guilty As Hell,"Step back and look at you, and tell me that is what you want to be,

You realise that what you're seeing, is a replica of me.

Inside my world is pretty grim, that even I can't survive in,

I wouldn't try 'cause I know you.



Deep inside you know you're guilty as Hell.

Deep inside you know you're guilty as Hell.



You realise that what you're seeing is just a replica of me,

Only me.



Oh it makes no difference if you're the only one,

It doesn't matter when all is said and done,

Gonna feel the same, God will put the blame on you.

Oh yeah.



If I was you, If I was you,

I'd wanna see, I'd wanna see inside my head,

I'd wanna know if I was fuckin dead,

I'd wanna know what's going on,

Someone tell me the truth.



There's no fear in a fallen Angel, there's no love in a heart made of stone,

There's no truth in a heart that is screaming,

Deep inside you're as guilty as Hell.

There's no fear in a fallen Angel, there's no love in a heart made of stone,

There's no truth in a heart that is screaming.

Deep inside you're as guilty as Hell.

You're guilty.","heavy metal, hard rock, classic rock",heavy metal,hard rock,classic rock
Black Sabbath,Rusty Angels,"They say you came from heaven but I know that's not the truth,

Cause I don't think an Angel could look anything like you,

Your eyes are made from sapphires and your heart is made from stone,

You gotta be the closest thing to hate I've ever known,

And if I didn't know better I'd say you had come alone to the party.

Oh yeah.



The light is always shining, but you swear that it's gone black,

The tide is always turning, but you're never looking back,

If I didn't know better I'd say times were pretty bad,

Because Rusty Angels they can't fly,

Rusty Angels gonna die, yeah,

Rusty Angels they can't fly,

Rusty Angels gonna die, gonna die.



The gifts you bring are fire, and your dreams they turned to dust,

Your flying days are over, and your wings have turned to rust.

If I didn't know better, I'd say all you had is lost,

Because Rusty Angels they can't fly,

Rusty Angels gonna die, yeah,

Rusty Angels they can't fly,

Rusty Angels gonna die, gonna die.



If you swallow just a little pride, you might find a little love inside,

Open up and let somebody in, 'cause if you need somebody,

You know it's not a sin.



Rusty Angels they can't fly, Rusty Angels gonna die, yeah,

Rusty Angels they can't fly, no, Rusty Angels gonna die,

Gonna die, yeah, you can't fly, oh no,

Gonna die, oh yeah, you can't fly, oh no.","heavy metal, hard rock, classic rock",heavy metal,hard rock,classic rock
Black Sabbath,Wishing Well,"Throw me a penny and I'll make you a dream

You find that life's not always what it seems, no no

Then think of a rainbow and I'll make it come real

Roll me, I'm a never ending wheel



I'll give you a star

So you know just where you are

Don't you know that I might be your wishing well?

Your wishing well!



Look in the water, tell me what do you see

Reflections of the love you give to me

Love isn't money, it's not something you buy

So let me fill myself with tears you cry, and why?



Time is a never ending journey

Love is a never ending smile

Give me a sign to build a

Dream on, dream on



(Dream on, dream on)

(Dream on, dream on)



Yeah, throw me a penny and I'll make you a dream

You find that life's not always what it seems, no no

Love isn't money, it's not something you buy

Let me fill myself with tears you cry



I'll give you a star

So you know just where you are

Someday, some way, you'll feel the things I say

Dream for a while of the things that make you smile

'Cause you know, don't you know?

Oh, you know that I'm your wishing well

Your wishing well, your wishing well

I wish you well, I'm your wishing well","heavy metal, hard rock, classic rock",heavy metal,hard rock,classic rock
Kansas,Freaks of Nature,"Freak of nature fact or fright

Puts up with pain puts up with spite



Scarred up shoes have lost their sheen

It looks like better days they've seen



Chameleon man naive tycoon

Will eat the poor with silver spoon



He'll jest and jeer through looking glass

But nest right near the upper class



Who'll be the first one pointing at the simple man

Now I know I'm only lucky every freak of nature should know

How to run the whole freakin' show



Freak of nature'd rather be no less a man than you or me

He'd rather look the other way choose to fight another day



I take things for granted turn the tables 'round

What if I was down



To much goin' on runnin' out of time

And I don't understand it","progressive rock, hard rock, classic rock",progressive rock,hard rock,classic rock
Kansas,Perfect Lover,"It's in your head, they're telling you it's in your head

It's a figment of your imagination

It isn't there, they're telling you it isn't there

You're a victim of your infatuation

What do I think that it is I see? I keep asking myself

Nothing like this has ever happened to me...



There's a perfect lover running through my head

There's a perfect lover; I can see her in my head

Perfect lover. Lover



They keep telling you - they keep telling you, it's just a fascination

Why don't they listen - no one listens to what I am sayin""!

And everyone tells you she just isn't there, that it just couldn't be

If only they knew how real she is to me...



There's a perfect lover running through my head

There's a perfect lover; I can see her in my head

There's a perfect lover running through my head



There's a perfect lover; I can see her in my head



Sometimes I hear the cry, (I hear it crying out)

Your voice from deep inside, (inside, inside, inside...)

They're stealing you from me...

Ever be...



I'm not looking through the eyes of a desperate stranger

What I envision is so real, I don't want to change her

And sometimes I feel like she's standing right there

Like I could reach out and touch her

Only I know how real she is to me...



There's a perfect lover running through my head

There's a perfect lover; I can see you in my head

There's a perfect lover running through my head

Perfect lover. Lover","classic rock, progressive rock, rock",classic rock,progressive rock,rock
Avenged Sevenfold,Set Me Free,"There's a calmness to the air outside

Watch the sun color the sight of a morning sky

But all I see are clouds of darkest gray

A full eclipse to veil the start of another day



Hear the laughter as the children smile

Hold a newborn close and dream for a little while

But all I hear is death knock at my door

And think of painful journeys our young must endure



Set me free tonight

Set me free tonight

Set me free tonight

Set me free tonight



Touch the water with your own two hands

Let the freedom bell bring calm to a troubled land

But all I feel are my two feet in chains

I know the system, but I can't figure out the game



Set me free tonight

Set me free tonight

Set me free tonight

Set me free tonight



Take it all away from me

Take it all away...



Set me free tonight

Set me free tonight

Set me free tonight

Set me free tonight

Set me free tonight

Set me free tonight

Set me free tonight

Set me free tonight","banned, heavy metal, alternative metal",banned,heavy metal,alternative metal
Avenged Sevenfold,I Won't See You Tonight (part 1),"Cry alone, I've gone away

No more nights, no more pain

I've gone alone, took all my strength

I've made the change,

I won't see you tonight



Sorrow, sank deep inside my blood

All the ones around me

I cared for and loved



It's building up inside of me

A place so dark, so cold, I had to set me free

Don't mourn for me, 

You're not the one to place the blame

As bottles call my name I won't see you tonight



Sorrow sank deep inside my blood 

All the ones around me

I cared for and most of all I loved

But I can't see myself that way

Please don't forget me or cry while I'm away



Cry alone, I've gone away

No more nights, no more pain

I've gone alone, took all my strength

But I've made the change,

I won't see you tonight



So far away, I'm gone. 

Please don't follow me tonight

And while I'm gone everything will be alright



No more breath inside

Essence left my heart tonight

No more breath inside

Essence left my heart tonight","metalcore, metal, sad",metalcore,metal,sad
Avenged Sevenfold,Wish You Were Here,"So, so you think you can tell

Heaven from Hell

Blue skies from pain?

Can you tell a green field

From a cold steel rail?

A smile from a veil?

Do you think you can tell?



And did they get you to trade

Your heroes for ghosts?

Hot ashes for trees?

Hot air for a cool breeze?

Cold comfort for change?

And did you exchange

A walk on part in the war

For a lead role in a cage?



How I wish, how I wish you were here

We're just two lost souls swimming in a fish bowl, year after year

Running over the same old ground

What have we found? The same old fears

Wish you were here



How I wish, how I wish you were here

We're just two lost souls swimming in a fish bowl, year after year

Running over the same old ground

What have we found? The same old fears

Wish you were here",,,,
Kiss,Burn Bitch Burn,"Well it's out of the fryin' pan and into the fire

You bent over, baby, and let me be the driver

Just a cut of pink, wouldn't believe me if I told you

But this time you bit off more than you can chew

My my, yeah, just listen to this, babe



I got nasty habits, it's a fine line

So many girls and so little time

When love rears its head, I wanna get on your case

Ooh baby, wanna put my log in your fireplace

Maybe baby, you wanna get played



Burn bitch burn, ooh, burn bitch burn, ooh

Burn bitch burn, ooh, burn bitch burn



It's an act of thrust and anyway you slice it

No sticks and stones, no kicks and groans can hide it

So why kid yourself, it's so cut and dry

Your body's condemned, and figures don't lie



Gonna cover my class, won't sit up and beg

Gotta keep my tail between my legs

You're cuttin' off your nose to spite your face

Ooh babe, gonna put you in your place



So burn bitch burn, ooh â well the heels are stacked now

Burn bitch burn, ooh â and there's nothin' you can do

Burn bitch burn, ooh â so don't burn your bridges

Burn bitch burn â we're all through



We are all through baby, so just burn



Well the heels are stacked against you

Don't burn your bridges, we're all through

Hey babe and there's nothin' you can do



Burn bitch burn, ooh â and there's nothin' you can do babe

Burn bitch burn, ooh â we're all through

Burn bitch burn, ooh â ooh burn, burn my baby

Burn bitch burn, ooh â yeah



Burn bitch burn, ooh â and there's nothin' you can do babe

Burn bitch burn, ooh 

Burn bitch burn, ooh

Burn bitch burn, ooh â yeah



Burn bitch burn, ooh 

Burn bitch burn, ooh","hard rock, hair metal, rock",hard rock,hair metal,rock
Kiss,Hot And Cold,"Oh yeah!



Look out!



Oh yeah!



Hey, what's your name?

Yeah, we're both thinking the same thing

Well, now let the games begin

Let me introduce you to pleasure

I will seduce you my treasure

I know you'll ask me for more and more

But honey, don't you know just what you've got in store



Well, if it's too hot, you're too cold

If it's too loud, you're too old

Baby, let go of what you can't hold

Baby, you're too hot and cold



What color is my heart

Can it be torn apart?

Don't turn your back on me

'Cause baby can't you guess by now

You're gonna be in misery



Well, if it's too hot, you're too cold

If it's too loud, you're too old

Baby, let go of what you can't hold

Baby, you're too hot and cold



Baby, you're cold!



Ow!



Dig this!



Yeah-yeah!



I've got the power any hour

Baby feel my tower of power!



If it's too hot, you're too cold

If it's too loud, you're too old

Baby, let go of what you can't hold

If it's too hot and cold



Too hot (too hot)

Baby it's uh, too cold (too cold)

Make up your mind (too hot) yeah!

Too hot, too cold

H-hot, look out!

Too hot (too hot)

Too hot baby (too cold)

You're much too cold

Make up your mind (too hot)

Too hot, too cold

H-hot, h-hot, yeah!

Too hot (too hot)

Too hot (too cold)

Make up your mind (too hot)

Too hot (too hot)

Too hot (too cold)","hard rock, glam rock, classic rock",hard rock,glam rock,classic rock
Kiss,Lonely Is The Hunter,"My eggs in one basket, but she threw me a bone

She was dealt a full deck, but she likes to live alone

Ain't just talkin' to myself

Need a reason to stop (oh yeah)

With a flower in her teeth, she drained the last drop



I said girls love money

Like bees the honey



But lonely is the hunter

You're my one and only, and lonely is the hunter



Asked her for a refill, sweat flew off my face (oh yeah)

She's a legendary figure, kept me in a cage

She's a torture chamber

When I seduced her in my bed (ooh yeah)

She gave a cold reading, success went to her head



In the heat of the battle the heart cannot rule

I'm such a fool



But lonely is the hunter, you're my one and only

And lonely is the hunter

Lonely is the hunter, you're my one and only

And lonely is the hunter



Lonely is the hunter, you're my one and only

And lonely is the hunter

Lonely is the hunter, you're my one and only

And lonely is the hunter","hard rock, glam rock, classic rock",hard rock,glam rock,classic rock
Kiss,Rockin' In The USA,"I'm flyin' in a 747, I'm passing by the pearly gates

And I'm comin' real close to Heaven

And my guitar just can't wait, it just can't wait



And France really had the chance, yeah, there was plenty romance

I've been to England too, there wasn't much to do

One thing I know is true, what I would rather do is



Rockin' in the U.S.A

Nowhere else I'd rather stay

Rockin' and a-rollin', rockin' and a-rollin'

Rockin' in the U.S.A



Germany was really neat, Japan had much to eat

And Denmark was great, but I just can't wait, rockin' in the U.S.A



Rockin' in the U.S.A. (rockin' in the U.S.A.)

Nowhere else I'd rather stay (rockin' in the U.S.A.)

Rockin' and a-rollin' (rockin' and rollin')

Rockin' and a-rollin' (rockin' and rollin')

Rockin' in the U.S.A



Rockin' in the U.S.A. (rockin' in the U.S.A.)

Nowhere else I'd rather stay (rockin' in the U.S.A.)

Rockin' and a-rollin' (rockin' and rollin')

Rockin' and a-rollin' (rockin' and rollin')

Rockin' in the U.S.A



Rockin' in the U.S.A. (rockin' in the U.S.A.)

Nowhere else I'd rather stay (rockin' in the U.S.A.)

Rockin' and a-rollin' (rockin' and rollin')

Rockin' and a-rollin' (rockin' and rollin')

Rockin' in the U.S.A



Rockin' in the U.S.A. (rockin' in the U.S.A.)

Nowhere else I'd rather stay (rockin' in the U.S.A.)

Rockin' and a-rollin' (rockin' and rollin')

Rockin' and a-rollin' (rockin' and rollin')

Rockin' in the U.S

U.S.A","hard rock, glam rock, classic rock",hard rock,glam rock,classic rock
Jaci Velasquez,Diamond,"I know You're messing with me

Doing things I can't believe

And I like it, yeah I like it

You take imperfect away

Leave all that's good in place

And it's alright, yeah it's alright



How You take an ordinary life

And fill it 'til it's full of light

Because of Your love

And I know You see straight through me

And I trust what You are doing

'Til I'm shining like a diamond



I was only a stone

Cast out and so alone

When You found me, You found me

I know that, in Your eyes, I'm treasure

Just like a prize

And it's so sweet, yeah it's so sweet



How You take an ordinary life

And fill it 'til it's full of light

Because of Your love

And I know You see straight through me

And I trust what You are doing

'Til I'm shining like a diamond



Oh, let me shine

How You take and ordinary life

And fill it with light

Like a diamond



How You take an ordinary life

And fill it 'til it's full of light

Because of Your love

And I know You see straight through me

And I trust what You are doing

'Til I'm shining like a diamond","all, lovely, girl",all,lovely,girl
Jaci Velasquez,Just A Prayer Away,"Tears that fell like rain

Streamed down from my heart

Colors turned to gray

Emptiness led the way

Until I fell apart



You came to save me

To show me that




[Chorus:]

You're just a prayer away

No matter where I am

I know in my heart

You're never too far

When I'm losing my way

You're just a prayer away

My strength is in my faith

I'm never alone

I'm never afraid

Cause you're just a prayer away



When I close my eyes

Lord, I call your name

And the dark subsides

Nothing can take the place

Of the peace I find



You came to save me

To show me that




[Repeat Chorus:]



Whenever I need to find you

I just fall on my knees

In you I find the strength that I need to live

To believe




[Repeat Chorus:]","christian, dance, beautiful music",christian,dance,beautiful music
Jaci Velasquez,With All My Soul,"Beneath bright stars

Where children seek in a world gone crazy

Reveal your scars (when)

My flesh is weak and my mind is hazy

The breath I breathe

Is mine to hold only for a moment

I need to believe in

Divine control, eternal flowing



I'm lifting up my hands

I'm opening my heart

I'm trusting You with all my soul




[Chorus]

I'm giving up

I'm letting go

'Cause I need You to take control

I'm giving up

I'm letting go

I'm trusting You with all my soul

With all my soul



From dusk to dawn

The sun still shines on devout pretenders

That girl is gone

Lord touch my eyes I will surrender

When skies are dark

My spirit cries for Your love only

Reveal Your heart

Please show me the light dear God most holy



I'm reaching for the truth

I'm opening up my eyes

I'm trusting You with all my soul




[Chorus]



If I let go of it all

I need You to break my fall

Like a faithful child

I'm calling out to You

I'm reaching out for You




[Chorus]","christian, female vocalists, contemporary christian",christian,female vocalists,contemporary christian
Eterna,To Hell With The Devil,,,,,
Take 6,Let The Words,,,,,
As I Lay Dying,My Only Home,"Like a swarm of flies colliding with a moving windshield

So are our lives on this never-ending road

I have left behind my mark only to be later washed away

And was consumed with the allure despite the inevitable decay



When did the road that I'm on become my only home?

When did this become the one place I truly know? (I truly know)



A journey making us like weeds

Where the wind steals our splendour

But spreads it to the distant fields

Despite our fragile imperfections

Yet shaking walls and wearing wheels

Can never capture my heart the way you do



When did the road that I'm on become my only home?

When did this become the one place I truly know? (I truly know)



I am missing what makes me whole","metalcore, metal, melodic death metal",metalcore,metal,melodic death metal
As I Lay Dying,Spite And Splinter,,,,,
Selah,Hosanna,"I see the king of glory

Coming on the clouds with fire

The whole earth shakes

The whole earth shakes



I see His love and mercy

Washing over all our sin

The people sing

The people sing



Hosanna, Hosanna

Hosanna in the highest

Hosanna, Hosanna

Hosanna in the highest



I see a generation

Rising up to take their place

With selfless faith

With selfless faith



I see a new revival

Stirring as we pray and seek

We're on our knees

We're on our knees



Hosanna, Hosanna

Hosanna in the highest

Hosanna, Hosanna

Hosanna in the highest



Heal my heart and make it clean

Open up my eyes to the things unseen

Show me how to love

Like You have loved me



Break my heart from what breaks Yours

Everything I am for Your kingdoms cause

As I walk from earth into eternity



Hosanna, Hosanna

Hosanna in the highest

Hosanna, Hosanna

Hosanna in the highest



Hosanna in the highest

Hosanna, Hosanna

Hosanna in the highest

Hosanna in the highest","christian, contemporary christian, worship",christian,contemporary christian,worship
Selah,You Raise Me Up,"When I am down and, oh my soul, so weary,

When troubles come and my heart burdened be.

Then, I am still and wait here in the silence,

Until you come and sit awhile with me.




[CHORUS:]

You raise me up, so I can stand on mountains

You raise me up, to walk on stormy seas

I am strong, when I am on your shoulders

You raise me up.. to more than I can be.




[REPEAT CHORUS]



There is no life - no life without this hunger

Each restless heart beats so imperfectly

But when you come and I am filled with wonder

Sometimes, I think I glimpse eternity



You raise me up, so I can stand on mountains

You raise me up, to walk on stormy seas

And I am strong, when I am on your shoulders

You raise me up.. to more than I can be

You raise me up.. to more than I can be",,,,
Leeland,Reaching,"Here in this place 

With humbleness and brokenness 

We seek all You are 

We seek You 

And it's for You 

It's all for You 

We're leaping over walls to get to You 

Would You pull us along 

Pull us home 



We are 

We are reaching 

We are reaching out 

(And we're calling for You, Lord) 

We're caught up in this hunger 

Searching for Your heart 

(And we're calling for You, Lord) 



Here on this earth 

We lift our eyes to the stars 

We seek all You are 

We seek You 

And it's for You 

It's all for you 

We're breaking off our chains to run to You 

Would you fill our hearts 

Oh, fill our songs 



Leaving the lights on, the lights on 

We wait for you 

This won't be the last song, the last song 

We sing to you 



We are 

We are reaching 

We are reaching out 

(And we're calling for You, Lord)","christian, christian rock, worship",christian,christian rock,worship
For Today,Broken Lens,"Blurring the lines we define

Between the wrong and the right,

We're on the other side of the divide

And it makes me sick to watch us die inside.



Inside out. Tear me open.

Tear me open from the inside out.

Fix this broken lens.

Tear me open from the inside out.

Fix this broken lens.



On the verge of collapse,

Look through the cracks at world in decay.

Disoriented state where black and white turn to grey



Hanging by a thread.



Blurring the lines we define

Between the wrong and the right,

We're on the other side of the divide,

And it makes me sick to watch us die inside.



Inside out. Tear me open.

Tear me open from the inside out.

Fix this broken lens

Tear me open from the inside out.

Fix this broken lens.



When will this end?

Losing all perspective,

Can't read between the lines

When will this end?

To see a world that needs the truth

We buried deep inside

When will this end?



We are blind men in a glass prison.

Were not the image that you envisioned.

We are blind men in a glass prison.

Where is your hope? Where is your vision?



Broken lens

Where is your vision?","metalcore, hardcore, christian",metalcore,hardcore,christian
For Today,Under God,"(We stand as one) Under a flag of âfreedom,â...

(We stand as one) ...we feel the flames of hell.

(We stand as one) But revolution comes for the brave ones, we know that time will tell.

We wore the chains of bondage,...

(We stand as one) ...painted with stars and stripes.

(We stand as one) But we can turn this nation from its path, if we will pay the price.



This is a call to the brave ones, the few that stand and fight:

Awaken our generation from their sleep! The fate of a nationâs hanging on your word.

Just stand up and testify: âI am free!â And watch heaven open wide. âI am free!â

Just stand up and testify: âI am free!â And watch heaven open wide. âI am free!â



At the gate of our nation stands the guardians of the new age. I can see them now.

They will intervene in the course of our destruction. I can see them now.

We are the protectors, the few that stand and fight. We are the protectors, the guardians of light.



This dying nation needs your hope, so stand up and testify.

Let your light shine in the darkest night. Never hold back, never give up the fight.

Then the darkness will not overcome where the light shines.

So we call to the strong: Let your voice be heard. Let your voice be heard!



(We stand as one) Under a flag of âfreedom,â...

(We stand as one) ...we feel the flames of hell.

(We stand as one) But revolution comes for the brave ones, we know that time will tell.

We wore the chains of bondage,...

(We stand as one) ...painted with stars and stripes.

(We stand as one) But we can turn this nation from its path, if we will pay the price.



This is a call to the brave ones, the few that stand and fight:

Awaken our generation from their sleep! Let your voice be heard.



We are the revolution. I hear the new sound. We are the revolution. All hell canât stop us now.

We are the revolution. I hear the new sound. We are the revolution. All hell canât stop us.","hardcore, metal, metalcore",hardcore,metal,metalcore
Heritage Singers,Jesus Is Still The Answer,,,,,
The Edwin Hawkins Singers,What A Time,,,,,
Kutless,In Me,"Where were you last night when the party was on? 

Where were you when we all went down to the bar? 

It seems you have changed from us all 

It seems you have changed 




[CHORUS:]

You want to know, the differences between us 

You want to know, why these things have changed 

You've got to know the One who lives in me 

He lives in me, in me. 



Only seven days ago 

I let go of my life yes I gave it all 

I let go of all I used to do and I gave it all away 




[CHORUS]



He lives in me, in me He lives...... 




[CHORUS]



In me, in me....","christian rock, alternative, christian",christian rock,alternative,christian
Kutless,Unto You,"Show me Your ways

Teach me your truths

All my hope in you



Almighty God

God of salvation

For you Iâll wait

All my days



Unto You O Lord

I lift up my soul

With all my heart I will worship you



Unto You O Lord

I lift up my soul

Holy God I will worship You



Remember Lord

Your tender mercy

Remember your love for me



You took my cross

Carried my shame

Now all my sin is swept away



My eyes are lifted up

By Your perfect love

You take away my every fear



My eyes are lifted up

You are worthy of my trust

And for You Iâll wait all my days","christian rock, christian, rock",christian rock,christian,rock
Underoath,Innocence Stolen,"""Hi, everybody. This is your Transformers Read-A-Long Book. Every time you hear this sound... it means it's time to turn the page in your storybook.""



Her body twitches, unbearable pain

Lord, bring me out of this. Why doesn't he stop? Love does not exist

Her insides feel like an unbearable hell

Confusion runs through her mind

She prays so loud, she cries from the inside

Why, why, why, why? How could someone do this to me?

He has taken this gift from her, fright in her eyes

He doesn't even flinch, persistence on his face

Her body lay helpless as the shock kicks in

Thoughts of death only enter in

Why was I raped? Why did he do this to me?

I thought he loved me, but now my inside bleed

Scared for life, I face this world

Only the Lord helps me make it through each day

How can you look in a girl's eye and use her body for your own pleasure?

This one's for the child molesters, this one's for the people who rape!

My God powerful will burn your bridges down!

Planned attack on your soul to defeat the evil and make you whole

If no change, then hell your fate

When you rape you take the most important thing in a young girl's life

Those who have been raped: you are in my prayers... God hears your cries","metalcore, deathcore, hardcore",metalcore,deathcore,hardcore
Jimmy Needham,Benediction,,,,,
Rachael Lampa,Beauty's Just a Word,"Tick tock and the clock won't stop

You need more time but the curtain drops

Hanging by a thread end of your rope you'll find hope

You fall just short of the finish line

Just like you've done time after time

And all that's left to lift you is your faith

You'll find grace



Raise your eyes so you can see

You're right where you're supposed to be



It's dark so you can see the Light, and it's hard

So you can know it's right

And rain, nothing ever grows without you



I Didn't think that the sun would rise

I kept confusing all the truth with lies

Something told me that I just cannot let go, now I know

And holding on is gonna see you through

So go don't let go no matter what you do

And love through the anger, love through the pain

Love through the storm, and love through the rain



It's dark, so you can see the Light, and it's hard

So you can know it's right

And rain, nothing ever grows without you

And hurt is just a chance to heal

And tears are just a call to feel

And pain, beauty's just a word without you



Yeah, beauty's just a word without you

And the sun is breaking through the clouds

Can you feel it shining on you now?

You were lost and now you are found

And don't forget, no don't forget



It's dark, so you can see the Light, and it's hard

So you can know it's right

And rain, nothing ever grows without you

And hurt is just a chance to heal

And tears are just a call to feel

And pain, beauty's just a word without you...



Oh pain, beauty's just a word without you

Oh pain, beauty's just a word without you","christian, female vocalists, pop",christian,female vocalists,pop
Rachael Lampa,Think Of Me,,,,,
Shawn Mcdonald,Eyes Forward,"Jumped in the car slammed on the gas

Got to get away from here real fast

The enemy is breathing down my neck

Trying to grab a hold and make my wreck

Hot on my tail trying to make my fail

Trying to take the wind up out of my sail

Trying to run me off this road




[Chorus]

Eyes forward

Don't look at whats behind

Eyes forward

Don't take your eyes off the prize



Well the pressure's bleeding in

Giving me some blurry vision

Fogging up my intellect

Where love and hate they intersect

Keep the path of the mission

Never going to lose my ambition

Got my eyes up on the prize




[Chorus]

Eyes forward

Don't look at whats behind

Eyes forward

Don't take your eyes off the prize","christian, christian rock, acoustic",christian,christian rock,acoustic
Shawn Mcdonald,Wash Me Clean,"Awaken me from my sleep

And open up my weary eyes

Move me from my complacency

And bring my soul back to life



Won't You take this heart and mind

And help me to believe?



In the fire that ignites my bones

It's in the water that brings life to my soul

It's in the blood that washes me clean



Consume my wandering thoughts

And renew my mind

And remake and recreate

And interrupt my life



Won't You breathe Your breath on me

And help me to believe?



In the fire that ignites my bones

It's in the water that brings life to my soul

It's in the blood that washes me clean



Won't You help me to believe?

Won't You help me to believe?



In the fire that ignites my bones

It's in the water that brings life to my soul

It's in the blood that washes me clean



It's in the fire that ignites my bones

It's in the water that brings life to my soul

It's in the blood that washes me clean



It washes me, washes me

It washes me clean","christian, acoustic, worship",christian,acoustic,worship
Hillsong Kids,Night Song,,,,,
Jon Foreman,Deep In Your Eyes,,,,,
HB,Holy Bible,,,,,
The Clark Sisters,He'll Turn Your Scars Into Stars,,,,,
The Clark Sisters,Slowly,,,,,
Youthful Praise,Everybody Said (but Nobody Did),,,,,
Youthful Praise,None But Jesus,,,,,
Group 1 Crew,Can't Go On,"I can't do it without You

I've tried so many times, and I've failed



Lord I really need You in my life,

Fall every time that You're not in sight,

Can't go on without Your love, I can't go on...



Every time You arrive let my heart be open

Cause its You I put my hope in

You give me love, give me strength, and You give me courage

Even though I don't deserve it

I can't go on without You

I don't believe that I'd even want to

All I really wanna see is me becoming more and more like You




[Chorus:]

Lord I really need You in my life

Fall every time that You're not in sight

Can't go on without your love, I can't go on...

And I don't wanna face this world alone

I don't wanna do this on my own

Can't go on without Your love, I can't go on...



I see the need in my, life and I can't deny

That You're the reason I'm breathing I need You in my life

I'm on a new level and never will I be coming down

Lift me up when I'm feeling drowned inside the shame I found

And I believe what You said and You promised me

Now I constantly look for You to keep on watching me

I can't go on without You, I don't believe I'd ever want to

Never beyond You all I wanna see is me becoming like You



Lord I realize, can't do it on my own

I need You close so You can help me make it through the storm

And when I fall I know, You're there to pick me up

Brush me off and then You're quick to bring me back inside Your love



I don't know where to go now

I'm lost in this emotion

I'm giving You control now

Pull me up from the bottom of the ocean

I don't know where to go now

I'm lost in this emotion

I'm giving You control now

You pull me up, pull me up when I'm going down



Yo, I could never let anything get between You and me

At times I've tried to drive solo, but I finished on ""E""

My own anxiety blinded me that I just couldn't see

That You were always there and not once did You every leave me

I learned the hard way but I'm glad I can now say I'm free

Through all the turmoil You have opened my eyes to see

The greater love that You give, and never ask a fee

Now I can say I can't go on with out your love in me","christian, hip-hop, christian rap",christian,hip-hop,christian rap
Death Therapy,Pls Snd Hlp,,,,,
Krystal Meyers,The Way To Begin,"Dear God

It's me again down here

Don't wanna sound insincere

I'm lost

Sometimes you're so unclear

What can I do?

I'm feeling so far from you



Frustrated

Irritated

Disconnected from it all

The weight of the world

Has pushed me to the wall




[Chorus]

I surrender

To you I'm giving in

Come take me

Save me

I want to start again

I'll open my broken heart

'Cause I've reached the end

And you are the way to begin



I've seen a million empty smiles

Living in denial

I don't wanna live like that

Where nothing's real

I hate how it is to feel



Frustrated

Irritated

Disconnected from it all

I'm breaking

I'm aching for something beautiful




[Chorus]



All the riches in this world

Couldn't fill this great big hole

It takes something so much more

Only you can take me

You can make me whole




[Chorus]","christian rock, girl rock, krystal meyers - the way to begin",christian rock,girl rock,krystal meyers - the way to begin
Evanescence,Erase This,"Itâs too late to change your mind

Even though this fragile world is tearing apart at the seams

We canât wash these sins away

This sinking feeling everyday: Iâm waking up in someone elseâs life



Is it so hard for you?

'Cause itâs so hard for me

To believe that what we dreamed could ever come to life again

'Cause I cannot erase this lie



Not gonna let this day go by

Iâm gonna save this wasted life

And nothing can stand in my way

Not enough to say goodbye

Burn it til thereâs nothing left

Iâm drowning in the mess that I have made



Is it so hard for you?

'Cause itâs so hard for me

To believe that what we dreamed could ever come to life again

'Cause I cannot erase this darkness in me



The waterâs rising around us

There is no other way down

I only have myself to blame for it all



Is it so hard for you?

'Cause itâs so hard for me

To believe that what we dreamed could ever come to life again

If I could just erase my mind

But I cannot erase this lie","alternative metal, alternative rock, gothic rock",alternative metal,alternative rock,gothic rock
Evanescence,The End Of The Dream,"I found a grave

Brushed off the face

Felt your light

And I remember why I know this place

I found a bird

Closing her eyes

One last time

And I wonder if she dreamed like me



As much as it hurts

Ain't it wonderful to feel?

So go on and break your wings

Follow your heart till it bleeds

As we run towards the end of the dream



I'm not afraid

I pushed through the pain

And I'm on fire

I remember how to breathe again



As much as it hurts

Ain't it wonderful to feel?

So go on and break your wings

Follow your heart till it bleeds

As we run towards the end of the dream



Why must we fall apart to understand how to fly?

I will find a way even without wings



Even without wings!



Dream...

Follow your heart till it bleeds

As we run towards the end of the dream



Follow your heart till it bleeds

And we've come to the end of the dream","gothic rock, rock, female vocalists",gothic rock,rock,female vocalists
The Cure,39,,,,,
The Cure,End,,,,,
The Cure,Like An Animal,,,,,
The Cure,Shiver And Shake,,,,,
The Cure,This is a Lie,,,,,
Era,Sempire D'amor,,,,,
