artist,song,lyrics,genres,genre_1,genre_2,genre_3
Pixie Lott,Coming Home,"Jason Derulo

Pixie..




[Pixie:]

Usually I'm always late

Tonight I'm gonna be on time



I'm coming home straight after work

So you can have me all to yourself

We'll be alone just me and you

Where no one interrupts what we do



You say where are you going?

In the night I'm awake

âCause my body's not to close to you

But you don't call me

Out of respect you can bet that you'll be waiting home for me



I'm out for the whole day

Trying to do it my way

Monday to Friday

Gotta make my baby understand

I do this for you boy, but you deserve the time



I'm coming home straight after work

So you can have me all to yourself

We'll be alone just me and you

Where no one interrupts what we do

I'm coming home straight after work

So you can have me under your spell

All night, all day

So you can have me all to yourself



I'm coming home...




[Jason:]

You're always complaining

In the morn' when I wake from my sleep

Brush my teeth

And now that I'm famous

It's kinda hard making time for the one that means most to me

Yeah



I'm out for the whole day

Trying to do it my way

Monday to Friday

Gotta make my baby understand

I do this for you girl, 'cause you deserve the time



I'm coming home straight after work

So you can have me all to yourself

We'll be alone just me and you

Where no one interrupts what we do

I'm coming home straight after work

So you can have me under your spell

All night, all day

So you can have me all to yourself




[Jason:]

When I'm away I miss my baby


[Pixie:]

Yeah I'm gone with half my heart


[Jason:]

God knows I must be crazy


[Pixie:]

For living from afar


[Jason:]

But tonight is gonna be different



âCause I'm coming home



I'm coming home straight after work

So you can have me all to yourself

We'll be alone just me and you

Where no one interrupts what we do

I'm coming home straight after work

So you can have me under your spell

All night, all day

So you can have me all to yourself 
[x2]



Have me all to yourself, all to yourself...","pop, jason derulo, duet",pop,jason derulo,duet
Cascada,Miracle,"Boy meets girl

You were my dream,my world

But i was blind

You cheated on me from behind

So on my own

I feel so all alone

Though I know it's true

I'm still in love with you



I need a miracle

I wanna be your girl

Give me a chance to see

That you are made for me

I need a miracle

Please let me be your girl

One day you'll see it can happen to me

I need a miracle

I wanna be your girl

Give me a chance to see

That you are made for me

I need a miracle

Please let me be your girl

One day you'll see it can happen to me

It can happen to me



Miracle... Miracle 
[echo]



Day and night

I'm always by your side

Cause I know for sure

My love is real my feelings pure

So take a try

No need to ask me why

Cause I know it's true

I'm still in love with you



I need a miracle...

I wanna be your girl

Give me a chance to see

That you are made for me

I need a miracle

Please let me be your girl

One day you'll see it can happen to me

I need a miracle

I wanna be your girl

Give me a chance to see

That you are made for me

I need a miracle

Please let me be your girl

One day you'll see it can happen to me

It can happen to me



Miracle... Miracle 
[echo]



Miracle... Miracle 
[echo]","dance, electronic, trance",dance,electronic,trance
DJ Antoine,Welcome To St. Tropez (feat. Timati and Kalenna),,"house, dance, electronic",house,dance,electronic
2NE1,In The Club (English Ver.),,"k-pop, korean, 2ne1",k-pop,korean,2ne1
Bratz,Rollin',,"pop, rock, pop rock",pop,rock,pop rock
Natalia Kills,Acid Annie,"[Verse 1]

I followed you to the mall

I pulled up right by your car

And darling I saw it all (yeah)

I followed you to the house

I watched you lay on the couch

And honey I saw it all (yeah)




[Pre-Chorus]

And if you wonder way your window's smashed

Your shirts are slashed

Your house is trashed

Me

Donât you know that itâs me

Me, me, me




[Chorus]

Acid Annie donât be bitter for the rest of your life

He can hurt you

Donât deserve you

But he can't make it right




[Verse 2]

Your guilty gun's on the ground

Put your apology down

Take your own medicine now (yeah)

Call me psychotic or numb

Iâm just a product of love

So thanks for showing me how (yeah)




[Pre-Chorus]

And if you're wondering why your brakes are cut

And everything is fucked

Itâs me

Motherfucker itâs me




[Chorus]

Acid Annie donât be bitter for the rest of your life

He can hurt you

Donât deserve you

No, he can't make it right



Acid Annie donât be bitter for the rest of your life

Though love ain't easy

When youâre bleeding from the thrill of the fight




[Bridge]

And if you wonder way your window's smashed

Your shirts are slashed

Your house is trashed

Me

Donât you know that itâs me

And if you're wondering why your brakes are cut

And everything is fucked

Itâs me

Motherfucker itâs me




[Chorus]

Acid Annie donât be bitter for the rest of your life

He can hurt you

Donât deserve you

No, he can't make it right

Acid Annie donât be bitter for the rest of your life

Though love ainât easy

When youâre bleeding from the thrill of the fight

From the thrill of the fight","electronic, rock, pop",electronic,rock,pop
Yolanda Be Cool,Le Bump (Feat. Crystal Waters),,"house, electronic, dance",house,electronic,dance
The Saturdays,So Stupid,,"pop, british, female vocalists",pop,british,female vocalists
Nicola Roberts,Everybody's Got To Learn Sometimes,,,,,
Keke Palmer,Animal,,"pop, rnb, female vocalists",pop,rnb,female vocalists
Keke Palmer,You Got Me (Feat. Kevin Mccall),,"pop, rnb, female vocalists",pop,rnb,female vocalists
DARKSIDE (Nicolas Jaar & Dave Harrington),Inside Is Out There,,,,,
DJ Ian Carey,Shot Caller,,"house, dance, electronic",house,dance,electronic
Bee Gees,All The King's Horses,,"disco, pop, 70s",disco,pop,70s
Bee Gees,Emotions,,"bee gees, english, disco",bee gees,english,disco
Bee Gees,I'll Know What To Do,,,,,
Bee Gees,Most Of My Life,,"disco, pop, 70s",disco,pop,70s
Bee Gees,Suddenly,"How can you tell by looking at me?

How can you tell you like what you see?

Suddenly, there's a boy in the rain alone

Suddenly, there's a girl in the rain alone



Oh yeah, how can you tell humans are real?

How can you tell you like what you feel?

Suddenly, there's a girl in your heart, oh boy

Suddenly, there's a boy in your heart, oh boy



Ah-ah, ah-ah-ah

Ah, ah-ah-ah

Ah-ah-ah

Ah, ah-ah-ah-ah-ah

Ah, ah-ah-ah-ah-ah



Yeah, how can you tell by looking at me?

How can you tell you like what you see?

Suddenly, there's a boy in the rain alone

Suddenly, there's a girl in the rain alone



Ah-ah, ah-ah-ah

Ah, ah-ah-ah

Ah-ah-ah

Ah, ah-ah-ah-ah-ah

Ah, ah-ah-ah-ah-ah

Ah, ah-ah-ah

Ah-ah-ah

Ah, ah-ah-ah-ah-ah

Ah, ah-ah-ah-ah-ah","disco, pop, 70s",disco,pop,70s
Lady Gaga,Text You Pictures,,"jesuslover, gagas, typ",jesuslover,gagas,typ
Ariana Grande,Give It Up (Feat. Elizabeth Gillies),,,,,
Ariana Grande,Touch It,"How do I make the phone ring?

Why do I even care?

How are you all around me, when you're not really there? (Hmm)

When you're not really there? (Hey, yeah, mm)

How do I feel you on me, when you're not on my skin?

Why do you say you want me, then tell me you're not coming in?

Ah, yeah, baby, just come on in (Hmm, yeah)



'Cause every time I'm with you, I go into a zone

And I remember all the places you wanna go

Take me all the way (Ooh)

Ain't nobody gonna touch it, touch it, touch it

'Cause every time I see you, I don't wanna behave

I'm tired of being patient, so let's pick up the pace

Take me all the way (Ooh)

Ain't nobody gonna touch it, touch it, touch it



How do you know I'm breathing, when I'm holding my breath?

Why don't we face the danger, just for the night and forget? (Oh-oh)

Baby, let's just forget (No-oh)

Remind me why we're taking a break

It's obviously insane

'Cause we both know what we want

So why don't we fall in love?

Baby, let's fall in love, oh-oh



'Cause every time I'm with you, I go into a zone

And I remember all the places you wanna go

Take me all the way (Ooh)

Ain't nobody gonna touch it, touch it, touch it

'Cause every time I see you, I don't wanna behave

I'm tired of being patient, so let's pick up the pace

Take me all the way (Ooh)

Ain't nobody gonna touch it, touch it, touch it



Oh, ain't nobody gonna, touch it, touch it, touch it

Baby, ain't nobody gonna, touch it, touch it, touch it (Eh, nobody, bae)

Baby, ain't nobody gonna, touch it, touch it, touch it (Oh)

Ain't nobody gonna touch it (Oh, no, eh-ey)



Remind me why we're taking a break

It's obviously insane

'Cause we both know what we want

So why don't we fall in love?

Baby, let's be in love



'Cause every time I'm with you (Every time I'm with you, ah)

I go into a zone

And I remember all the places you wanna go (All the places you wanna go)

Take me all the way (The way) (Ooh)

No, ain't nobody gonna touch it, touch it, touch it

(No, ain't nobody gonna) (Ain't nobody gonna)

'Cause every time I see you, I don't wanna behave (See you, I don't wanna, behave)

I'm tired of being patient, so let's pick up the pace

(Patient, so let's pick up the pace)

Take me all the way (The way, ooh) (Ooh)

Ain't nobody gonna touch it, touch it, touch it (Ah-ah, ooh)



(Ooh-ooh-ooh-ooh)

Baby, ain't nobody gonna (Baby)

Baby, ain't nobody gonna (Ah-ah-ah) (Whoa, oh)

Baby, ain't nobody gonna (Ooh-ooh) (Eh-ey)","pop, rnb, female vocalists",pop,rnb,female vocalists
Katy Perry,Unconditionally,"Oh no, did I get too close?

Oh, did I almost see what's really on the inside?

All your insecurities

All the dirty laundry

Never made me blink one time



Unconditional, unconditionally

I will love you unconditionally

There is no fear now

Let go and just be free

I will love you unconditionally



Come just as you are to me

Don't need apologies

Know that you are worthy

I'll take your bad days with your good

Walk through the storm I would

I do it all because I love you, I love you



Unconditional, unconditionally

I will love you unconditionally

There is no fear now

Let go and just be free

I will love you unconditionally



So open up your heart and just let it begin

Open up your heart and just let it begin

Open up your heart and just let it begin

Open up your heart



Acceptance is the key to be

To be truly free

Will you do the same for me?



Unconditional, unconditionally

I will love you unconditionally

And there is no fear now

Let go and just be free

'Cause I will love you unconditionally (oh yeah)

I will love you (unconditionally)

I will love you

I will love you unconditionally","pop, ballad, katy perry",pop,ballad,katy perry
Katy Perry,Mind Maze,"I'm losing all direction

Slipping into quicksand

I've shattered the illusion

Seen behind the curtain

I'm disenchanted

Dancing on a wire

Juggling desire

Every hit gets harder

When you're fighting without armor

I'm disheartened



Do I start over, rediscover?

Submit to the sweet surrender



It's a mind maze, all these head games

Caught in a cage (Caught in a cage), a complex cage

Am I a car on fire?

Will I be devoured?

I gotta free myself and get out of my own way



I used to be so sparkling

But now it's not so charming

What used to stimulate me

Now can barely wake me

I'm unresponsive

Will I find salvation?

Some kind of moderation?

Spinning all these plates is

Gonna be a challenge

A delicate balance



So do I start over, rediscover?

Submit to the sweet surrender



It's a mind maze, all these head games

Caught in a cage (Caught in a cage), a complex cage

Am I a car on fire?

Will I be devoured?

I gotta free myself and get out of my own way



Get out of my own way

Get out of my own way

Get out of my own way



So do I start over, re-rediscover?

I submit to your, your sweet surrender

Your sweet surrender

Your sweet surrender

No","pop, female vocalists, pop rock",pop,female vocalists,pop rock
Alok,Byob (Feat. Sevenn),,"electronic, dance, edm",electronic,dance,edm
One Direction,Home,"[Liam:]

Make a little conversation

So long I've been waiting

To let go of myself and feel alive




[Niall:]

So many nights I thought it over

Told myself I kind of liked her

But there was something missing in her eyes




[Harry:]

I was stumbling, looking in the dark (ohho)

With an empty heart

But you say you feel the same

Could we ever be enough? (ohho)

Baby we could be enough




[All:]

And it's alright

Calling out for somebody to hold tonight

When you're lost, I'll find a way

I'll be your light

You'll never feel like you're alone




[Louis:]

I'll make this feel like home




[Niall:]

So hot that I couldn't take it

Want to wake up and see your face

And remember how good it was being here last night




[Louis:]

Still high with a little feeling

I see the smile as it starts to creep in

It was there, I saw it in your eyes




[Harry:]

I was stumbling, looking in the dark (ohho)

With an empty heart

But you say you feel the same

Could we ever be enough?

Baby we could be enough




[All:]

And it's alright

Calling out for somebody to hold tonight

When you're lost, I'll find a way

I'll be your light

You'll never feel like you're alone




[Louis:]

I'll make this feel like home

I'll make this feel like home




[Harry:]

Baby we could be enough




[All:]

It's alright

Calling out for somebody to hold tonight

When you're lost, I'll find a way

I'll be your light

You'll never feel like you're alone




[Louis:]

I'll make this feel like home","pop, love at first listen, larry song",pop,love at first listen,larry song
Mariah Carey,All I Live For,"(Oh baby, you're all)

Baby, you're all

(Oh baby, you're all)

Oh, baby, yeah

Ooh yeah, yeah, baby



You oughta know

I'm just alone

And I would never let you down

There shouldn't be uncertainty

No I would never play around



No baby don't be so insecure

Nobody's gonna steal my heart away

Just trust me

Our loving will endure

If I'm the only one for you boy

And you're the only one for me



Baby you're all I live for

All I have

Till forever

Good or bad

Everything that I adore

Baby you're all I live for



When I'm away

Don't be afraid

Baby you're always on my mind

Though we're apart

You're in my heart

Baby your love keeps me alive



Darling you're everything to me

No other love could ever take your place

There's no need for pain and jealousy

'Cause you're the only thing I treasure

And you're the only one I need



Baby you're all I live for

All I have

Till forever

Good or bad (Oh, no, no)

Everything that I adore

Baby you're all I live for



And our love will shine (Shine, shine)

Oh, shine forever more

Time after time (Time, time)

Baby I find myself falling

Deeper than before

Baby you're all

Ooh, yeah, yeah



Baby you're all I live for

All I need

Till forever (forever)

Good or bad (you are)

Everything that I adore (I adore)

All I live for

Baby, you're all","pop, rnb, female vocalists",pop,rnb,female vocalists
Mariah Carey,I'll Be Lovin' U Long Time (Remix) (feat. T.I.),,"pop, rnb, female vocalists",pop,rnb,female vocalists
Mariah Carey,So Blessed,"Lying beside you

This joy is so deep

I reach out and touch you

Tenderly

Looking inside you

My world is complete

I struggled to find you

Now I'm free



Precious love

Burning so deeply

Shining completely

For you



So blessed

Amazingly

Touching you now

Awakens me

You are my heart

My everything

Feeling you now

Is all I need



Adrift in the moment

So sacred and pure

Alive for you only

I am yours

As you touch me so sweetly

And you whisper my name

I feel how you love me

We are the same



Precious one

Don't ever leave me

Forever need me

This way



So blessed

Amazingly

Touching you now

Awakens me

You are my heart

My everything

Feeling you now

Is all I need



Stay with me

Beyond the end

I treasure you

'Cause you made me whole again



So, so blessed

Amazingly blessed

Touching you now

Awakens me

You are my heart

My everything

Feeling you now

Is all I, all I really need



Feeling you now

Is all I need","rb, pop, female vocalists",rb,pop,female vocalists
AVICII,Dear Boy (Avicii by Avicii),,"house, electronic, dance",house,electronic,dance
Miley Cyrus,Bad Mood,"Oooh, I wake up in a bad mood

Oooh, I wake up in a bad mood



I always wake up in a bad mood

I can never fall asleep

I'm always thinkin' 'bout you

What life would be if we didn't meet

I always wake up in a bad mood

Open my eyes and I'm on my feet

And I wonder what you would do, yeah

If you couldn't rely on me



Oooh, I wake up in a bad mood

Oooh, I wake up in a bad mood

And you know that I got the proof

We're held together just by a string

And while you're hanging around with your crew

I'm a balance in too many things



I always wake up in a bad mood

I'm sick of rushing straight to the sink

You acting like you ain't got the news

I don't even really care what you think

But what I do you know I do with love

I believe in more than you can see

And you know I'm never giving up

I ain't stopping till I know I'm free



Oooh, I wake up in a bad mood

Oooh, I wake up in a bad mood

The glass ceiling's about to break

All together, want to hear you say

""I don't know how much more I can take""



You know it's gone on way too long (don't ya?)

And you know it's wrong (don't ya?)

But I know I'm strong (yes, sir)

I don't give up (no, sir)

And when it gets rough (rough)

I get tough (tough)

I've had enough



Oooh, I wake up in a bad mood

Oooh, I wake up in a bad mood

And when the light starts getting dim

I'll open windows up and let it in

Sometimes it feels like it's about to end

Before it's all about to begin



Oooh, I wake up in a bad mood

Oooh, I wake up in a bad mood","pop, country, best of 2017",pop,country,best of 2017
Miley Cyrus,Just Like You,,"pop, female vocalists, dance",pop,female vocalists,dance
Miley Cyrus,The Best Of Both Worlds,,"pop, disney, pop rock",pop,disney,pop rock
Demi Lovato,Commander In Chief,"Were you ever taught when you were young

If you mess with things selfishly, they're bound to come undone?

I'm not the only one

That's been affected and resented every story you've spun, and I'm a lucky one



'Cause there are people worse off that have suffered enough

Haven't they suffered enough?

But you can't get enough of shutting down systems for personal gain

Fighting fires with flayers and praying for rain

Do you get off on pain?

We're not pawns in your game



Commander in Chief, honestly

If I did the things you do, I couldn't sleep

Seriously, do you even know the truth?

We're in a state of crisis, people are dying

While you line your pockets deep

Commander in Chief

How does it feel to still be able to breathe?



We were taught when we were young

If we fight for what's right, there won't be justice for just some

Won't give up, stand our ground

We'll be in the streets while you're bunkering down

Loud and proud, best believe

We'll still take a knee while you'reâ¦



Commander in Chief, honestly

If I did the things you do, I couldn't sleep

Seriously, do you even know the truth?

We're in a state of crisis, people are dying

While you line your pockets deep

Commander in Chief

How does it feel to still be able to breathe?



Breathe

Be able to breathe



Won't give up, stand our ground

We'll be in the streets while you're bunkering down

Won't give up, stand our ground

We'll be in the streets while you'reâ¦



Commander in Chief, honestly

If I did the things you do, I couldn't sleep

Seriously, do you even know the truth?

We're in a state of crisis, people are dying

While you line your pockets deep

Commander in Chief

How does it feel to still be able to breathe?

Able to breathe",,,,
Demi Lovato,Really Don't Care (Solo),,"pop, pop rock, female vocalists",pop,pop rock,female vocalists
Madonna,Alone With You,,"pop, dance, 80s",pop,dance,80s
Madonna,Give Me All Your Luvin' (Remix) (Feat. Nicki Minaj & LMFAO),,"pop, dance, female vocalists",pop,dance,female vocalists
Madonna,Me Against The Music (Kanye West Remix),,"pop, dance, female vocalists",pop,dance,female vocalists
Madonna,Trust,,"pop, dance, female vocalists",pop,dance,female vocalists
Britney Spears,Conscious,,,,,
Britney Spears,Mmm Papi,"Baby, I can be your sweet, baby

When things get crazy

Make sure you come and save me (Save me)

With this fast car, I can really get far

And don't break my heart

Let's make out, let's make out, let's make out



You can come take me away

There's no pressure, play all day

(Hold me tight, and don't let go)

Ooh papi, love you, mm papi, love you

You love it when I'm freaking out

Things get rough and there's no doubt

(You will always be there for me)

Mm papi love you, mm papi, love you



Stuck in the middle of it all

Too many people around me

Can you hear me call?

I look this way, and you're not there

If you don't mind, my soul out there



Mm papi, mm papi, mm papi



You can come take me away

There's no pressure, play all day

(Hold me tight, and don't let go)

Ooh papi, love you, mm papi, love you

You love it when I'm freaking out

Things get rough and there's no doubt

(You will always be there for me)

Mm papi love you, mm papi, love you



Mm papi, love you

Mm papi, mm papi, mm papi

Mm papi, mm papi, mm papi

Mm luvi, mm luvi, mm papi



You will always be there for me

You will always be there for me

You love it when I'm freaking out (For me)

Things get rough, and there's no doubt

You love it when I'm freaking out (For me)

Things get rough, and there's no doubt

Mm papi love you, mm papi love you



You can come take me away

There's no pressure, play all day

(Hold me tight, and don't let go)

Ooh papi, love you, mm papi, love you

You love it when I'm freaking out

Things get rough and there's no doubt

(You will always be there for me)

Mm papi love you, mm papi, love you



Now see, I'm mommy, and that makes you papi

And that makes us luvi



Mm papi, mm papi, mm papi

Mm papi, mm papi, mm papi

Mm papi, mm papi, mm papi","pop, dance, britney spears",pop,dance,britney spears
Britney Spears,Unbroken,"I can't believe I'm falling again

Just when I thought never again

Something by the way you make me innocent again

Now you're here making me yours

Like all I have was made to be yours

Like everything that came before

Was waiting to be yours



The way I let you in when I'm letting go

How you make me spin in the afterglow

The way you let me in when you're letting go

Baby did you know? I gotta let you know:



You put the pieces back together

Make me feel like I was never open

You make me feel unbroken



It's the first time that I did this

It's the first time everything is showing

You make me feel unbroken



Uh-uh-uh-uh uh-uh-uh uh

Uh-uh-uh-uh uh-uh-uh uh

Uh-uh-uh-uh uh-uh-uh unbroken



All my stars are coming undone

When you got me coming undone

Like all the damage to my heart is finally undone



The way I let you in when I'm letting go

How you make me spin in the afterglow

The way you let me in when you're letting go

Baby did you know? I gotta let you know:



You put the pieces back together

Make me feel like I was never open

You make me feel unbroken



It's the first time that I did this

It's the first time everything is showing

You make me feel unbroken



Uh-uh-uh-uh uh-uh-uh uh

Uh-uh-uh-uh uh-uh-uh uh

Uh-uh-uh-uh uh-uh-uh unbroken



It's cause you say it like you mean it

It's cause you say it and I believe it

It's kind of like I saved it all up

I saved it all for you



You put the pieces back together

Make me feel like I was never open

You make me feel unbroken



It's the first time that I did this

It's the first time everything is showing

You make me feel unbroken



Uh-uh-uh-uh uh-uh-uh uh

Uh-uh-uh-uh uh-uh-uh uh

Uh-uh-uh-uh uh-uh-uh unbroken



Uh-uh-uh-uh uh-uh-uh uh

Uh-uh-uh-uh uh-uh-uh uh

Uh-uh-uh-uh uh-uh-uh unbroken","pop, unreleased, femme fatale",pop,unreleased,femme fatale
Cyndi Lauper,Got Candy,"Seeking fun loving

Open-minded male

Slightly worn but not broken

If you're looking for life's pleasure

Cure of heart, cure of mind

And tenderness in your kiss



Hey, hey, wishing on a star

Driving in her car

Yeah, yeah, yeah, yeah, yeah



I love life, nice books

A good smile, good looks

Drop a line, spend some time

Not discrete about it

Love's a fine remedy

There's no doubt about it



Dreaming in the dark

Dreaming of a spark

Yeah, yeah, yeah, yeah



She's not alone

She's got candy, now

Home of her own

She's not alone

She's got candy now

She's got her candy

She's got candy now



I am rugged, read

And laugh a lot

I'm the beast you can cure

With what you got

It's no lie

I'm an easy-going guy



Letters from a far

Driving in her car

Yeah, yeah, yeah, yeah, yeah



She's not alone

She's got candy, now

She's got candy

She's got candy, now","singer-songwriter, female vocalist, all time faves",singer-songwriter,female vocalist,all time faves
Cyndi Lauper,Set Your Heart,"Sending you big love



When your heart is beating black and blue

And a cold world's looking back at you

And you're fading low around the bend

Go on turn around you'll see me

I will always be your friend



Set your heart free

Set your heart free, baby



Said you can't say much about today

Just that dark cloud coming back your way

And that your dreams are all worn thin

Well, you better stop with all that talk

Before it all starts happening



Set your heart free

Your heart free, baby

Your heart free

Your heart free, yeah, yeah



Listen to your heart

Come on



When your heart is beating black and blue

And the old world's knocking down at you

And you're starting to become unglued

Don't go there, baby, come on, you know I love you



Set your heart free

Your heart free, baby

Your heart free

Your heart free, yeah, yeah, yeah



Your heart

Your heart

Set your heart free, yeah, yeah, yeah

Set your heart",,,,
ABBA,Givin' A Little Bit More,,"pop, disco, 70s",pop,disco,70s
Jessie J,Oh Lord (Interlude),"I don't wanna do this life anymore

I'm always fucking tired, I get so bored

I feel trapped and I hate that I'm insecure

Yeah, I work my ass off but what for?

Maybe I should go back to the stage

Play somebody else for a couple days

Yeah, I work my ass off but what for?

My old life, prayers, know I miss it

My life's changed, people treat me different

Oh Lord, oh Lord

I'm asking for a better day

Please help me find my way

I know I'm in my way, Lord, yeah

Oh, I need you to help me find my way



Remind me

Remind me why I sing

Remind me why I sing

Oh, please, please, please

Please, please, please (Please)

Bring it back to me","ballad, pop, british",ballad,pop,british
Jessie J,Wild (Show N Prove Remix),,"pop, british, female vocalists",pop,british,female vocalists
Selena Gomez,Love Will Remember,"[Voicemail:]

Hey babe it's me, I just wanted to call to tell you that

I love you so so so so much,

Just wanted to let you know that you are my princess,

You are worthy of all of the love in the world,

You are the love of my life.



Now's all we got,

And time can't be bought,

I know it inside my heart

Forever will forever be ours,

Even if we try to forget,

Love will remember




[Verse 1:]

You said you loved me,

I said I loved you back,

What happened to that?

What happened to that?



All your promises,

And all them plans we had,

What happened to that?

What happened to that?



Boom gone,

Yeah, we move on

Even if we try to forget




[Chorus:]

Love will remember you,

And love will remember me,

I know it inside my heart,

Forever will, forever be ours,

Even if we try to forget,

Love will remember 
[x5]




[Verse 2:]

The trips we dreamed of takin',

The tacks left on the map,

What happened to that?

What happened to that?



When all you had was nothing,

And all we did was laugh,

What happened, what happened,

What happened to that?



Boom gone,

Yeah, we move on

Even if we try to forget




[Chorus:]

Love will remember you,

And love will remember me,

I know it inside my heart,

Forever will, forever be ours,

Even if we tried to forget

Love will remember 
[x9]




[Bridge:]

Break down the walls,

Let heaven in.

Somewhere in forever

We'll dance again.

We used to be inseparable.

I used to think that I was irreplaceable.

We lit the whole world up

Before we blew it up.

I still don't know just how we screwed it up

Forever 
[x3]




[Chorus:]

Love will remember you,

And love will remember me,

I know it inside my heart,

Forever will, forever be ours,

Even if we tried to forget

Love will remember 
[x9]","stars dance, songs that i love the lyric, selena gomez",stars dance,songs that i love the lyric,selena gomez
David Guetta,Tonight Your My Baby (feat. Rob Allen),,"house, dance, electronic",house,dance,electronic
David Guetta,Light Headed (With Sia),,"house, dance, electronic",house,dance,electronic
Backstreet Boys,All Of Your Life (You Need Love),"I wanna know

Can we spend this life together?

Be the shield from rainy weather

Tell me can I

Baby tell me, can I be your man?

Let's be lovers (lovers)

Girl, I promise to be faithful

True and honest yeah, forever

I know you've been hurt

But you really need to give us a chance



You need love

Please don't change the way you are

Soon you'll live within my heart

You deserve it, you know it

You've been searching for it all of your life

You need love

Don't be scared to try again

You can rest upon my chest

And I'll hold you, I'll save you

You've been searching for it all of your life

(You need love, you need love)



I need to know

Can I be the one you trust?

Be your friend, I'll give you all

All of the things you dream of

Tell me, can I be your man?

Hole in your heart (your heart)

There's a wound I wanna heal

If you're willing, I'll be here

Here to fix the broken

Let me change the life you live, oh-oh!



You need love

Please don't change the way you are

Soon you'll live within my heart (oh!)

You deserve it, you know it

You've been searching for it all of your life

You need love

Don't be scared to try again

You can rest upon my chest

And I'll hold you, I'll save you

You've been searching for it all of your life

(You need love, need love)



You've been searching for it

All of your life, yeah

(You need love, you need love)

You've been searching for it

All of your life, oh, oh, oh, oh!

You need love, you need love

Don't change the way you are

You need love

Searching for it all of your life



You need love

Please don't change the way you are

Soon you'll live within my heart

You deserve it, you know it

You've been searching for it all of your life

(You need love), you need love

Don't be scared to try again (try again)

You can rest upon my chest (oh-yeah)

And I'll hold you, I'll save you

You've been searching for it all of your life

(You need love, you need love)

You need love

Please don't change the way you are (oh-oh!)

Soon you'll live within my heart

(Yeah-hey-yeah!)

You deserve it, you know it

(You've been searching)

You've been searching for it all of your life

You need love

Don't be scared to try again

You can rest upon my chest

And I'll hold you, I'll save you

You've been searching for it all of your life

(You need love, you need love)","pop, dance, boybands",pop,dance,boybands
Backstreet Boys,Mr. A,"When I step into the club

Everybody shouts hooray (a)

Walking down the street

They're throwing me my own parade

And when I close my eyes

I see everyone looking at me

Don't ask me why, never have to try, so



Let me introduce you

To the coolest guy I know

You'll go (hello hello)

I'm unstoppable (hello hello)

So damn lovable

Even if you think you'll find someone

He'll never be just like me

Hello, hello, I am Mr. A



They would think that you're insane

Not to wanna know my name

After looking in my eyes

You will never be the same, no

What exactly do you think

You'll find on the other side?

So go ahead and try

'Cause I am that guy, so



Let me introduce you

To the coolest guy I know (that's me, baby)

You'll go (hello hello)

I'm unstoppable, I'm unstoppable (hello hello)

So damn lovable (so damn lovable)

Even if you think you'll find someone

He'll never be just like me

Hello, hello, I am Mr. A



I'm everything, you can't stop me

I look so good, I look so fine

I know you would, you'd cross this line

I am Mr. A, I am Mr. A



Let me introduce you

To the coolest guy I know

You'll go (hello hello)

I'm unstoppable, I'm unstoppable (hello hello)

So damn lovable (so damn lovable)

Even if you think you'll find someone

He'll never be just like me

Hello, hello, I am Mr. A



I look so good, I look so fine

I know you would, you'd cross this line","pop, boybands, 90s",pop,boybands,90s
The Chainsmokers,All We Know (Hook n Sling Mix),,"electronic, pop, house",electronic,pop,house
Calvin Harris,Nuh Ready Nuh Ready (Feat. PARTYNEXTDOOR),,"tropical house, house, dancehall",tropical house,house,dancehall
Enrique Iglesias,Ring My Bells,"Ring my bell, ring my bells

Ring my bell, ring my bells

Ring my bell, ring my bells

Ring my bell, ring my bells



Sometimes you love it, sometimes you don't

Sometimes you need it, then you don't, then you let go

Sometimes we rush it, sometimes we fall

It doesn't matter, baby, we can take it real slow



'Cause the way that we touch is something that we can't deny

And the way that you move, oh, you make me feel alive

Come on



Ring my bell, ring my bells

Ring my bell, ring my bells



You try to hide it, I know you do

When all you really want is me to come and get you

You move in closer, I feel you breathe (I feel you breathe)

It's like the world just disappears when you're around me, oh



'Cause the way that we touch is something that we can't deny

Oh yeah

And the way that you move, oh, you make me feel alive

Come on



Ring my bell, ring my bells

Ring my bell, ring my bells

Ring my bell, ring my bells

Ring my bell, ring my bells



I say you want, I say you need

I can tell by your face you love the way it turns me on

I say you want, I say you need

I will do what it takes, I would never do you wrong



'Cause the way that we love, something that we can't fight

Oh, no

I just can't get enough, oh, you make me feel alive

So come on, oh



Ring my bell, ring my bells

Ring my bell, ring my bells

Ring my bell, ring my bells

Ring my bell, ring my bells



I say you want, I say you need

(I can tell by the way you're looking at me, I turn you on)

I say you want, I say you need

(If you got what it takes we don't have to wait, let's get it on)

Get it on, ooh!","pop, latin, spanish",pop,latin,spanish
Cher,Do What You Gotta Do,,"pop, female vocalists, 80s",pop,female vocalists,80s
